state_name,district_name,block_name,state_code,district_code,block_code,total_shg_loan_amount
Uttar Pradesh,Ghazipur,Bhanwarkol,9,146,1138,600000
Uttar Pradesh,Ghazipur,Ghazipur,9,146,1140,200000
Uttar Pradesh,Ghazipur,Jakhania,9,146,1141,650000
Uttar Pradesh,Ghazipur,Karanda,9,146,1142,665000
Uttar Pradesh,Ghazipur,Revatipur,9,146,1147,25000
Uttar Pradesh,Ghazipur,Sadat,9,146,1148,25000
Uttar Pradesh,Ghazipur,Saidpur,9,146,1149,25000
Uttar Pradesh,Ghazipur,Varachakwar,9,146,1150,25000
Uttar Pradesh,Ghazipur,Zamania,9,146,1152,100000
Uttar Pradesh,Gonda,Babhanjot,9,147,1153,236000
Uttar Pradesh,Gonda,Belsar,9,147,1154,105000
Uttar Pradesh,Gonda,Chhapia,9,147,1155,3450000
Uttar Pradesh,Gonda,Colonelganj,9,147,1156,1050000
Uttar Pradesh,Gonda,Haldharmau,9,147,1157,1900000
Uttar Pradesh,Gonda,Itiathok,9,147,1158,105000
Uttar Pradesh,Gonda,Jhanjhari,9,147,1159,110000
Uttar Pradesh,Gonda,Katra Bazar,9,147,1160,50000
Uttar Pradesh,Gonda,Mankapur,9,147,1161,645000
Uttar Pradesh,Gonda,Mujehana,9,147,1162,300000
Uttar Pradesh,Gonda,Nawabganj,9,147,1163,3585000
Uttar Pradesh,Gonda,Pandri Kripal,9,147,1164,50000
Uttar Pradesh,Gonda,Paraspur,9,147,1165,15000
Uttar Pradesh,Gonda,Rupaideeh,9,147,1166,155000
Uttar Pradesh,Gonda,Tarabganj,9,147,1167,610568
Uttar Pradesh,Gonda,Wazirganj,9,147,1168,2655000
Uttar Pradesh,Gorakhpur,Bansgaon,9,148,1169,400000
Uttar Pradesh,Gorakhpur,Barhalganj,9,148,1170,450000
Uttar Pradesh,Gorakhpur,Belghat,9,148,1171,125000
Uttar Pradesh,Gorakhpur,Bhathat,9,148,1172,6525000
Uttar Pradesh,Gorakhpur,Brahmpur,9,148,1173,2816295
Uttar Pradesh,Gorakhpur,Campierganj,9,148,1174,3227000
Uttar Pradesh,Gorakhpur,Chargawan,9,148,1175,1750000
Uttar Pradesh,Gorakhpur,Gagaha,9,148,1176,125000
Uttar Pradesh,Gorakhpur,Gola,9,148,1177,100000
Uttar Pradesh,Gorakhpur,Jangal Kaudia,9,148,1178,3875000
Uttar Pradesh,Gorakhpur,Kauri Ram,9,148,1179,755000
Uttar Pradesh,Gorakhpur,Khajni,9,148,1180,4731000
Uttar Pradesh,Gorakhpur,Khorabar,9,148,1181,1400000
Uttar Pradesh,Gorakhpur,Pali,9,148,1182,3400000
Uttar Pradesh,Gorakhpur,Pipraich,9,148,1183,4170000
Uttar Pradesh,Gorakhpur,Piprauli,9,148,1184,650000
Uttar Pradesh,Gorakhpur,Sahjanawa,9,148,1185,5300000
Uttar Pradesh,Gorakhpur,Sardarnagar,9,148,1186,4450000
Uttar Pradesh,Gorakhpur,Uruwa,9,148,1187,1750000
Uttar Pradesh,Hamirpur,Gohand,9,149,1188,1560000
Uttar Pradesh,Hamirpur,Kurara,9,149,1189,2265000
Uttar Pradesh,Hamirpur,Maudaha,9,149,1190,1717500
Uttar Pradesh,Hamirpur,Muskara,9,149,1191,523948
Uttar Pradesh,Hamirpur,Rath,9,149,1192,615000
Uttar Pradesh,Hamirpur,Sarila,9,149,1193,950000
Uttar Pradesh,Hamirpur,Sumerpur,9,149,1194,975000
Uttar Pradesh,Hapur,Dhaulana,9,661,1130,4750000
Uttar Pradesh,Hapur,Garh Mukteshwar,9,661,1131,1255000
Uttar Pradesh,Hapur,Hapur,9,661,1132,1290000
Uttar Pradesh,Hapur,Simbhawali,9,661,1136,1845000
Uttar Pradesh,Hardoi,Ahirori,9,150,1195,10160000
Uttar Pradesh,Hardoi,Bawan,9,150,1196,3650000
Uttar Pradesh,Hardoi,Behendar,9,150,1197,350000
Uttar Pradesh,Hardoi,Bharawan,9,150,1198,1135000
Uttar Pradesh,Hardoi,Bharkhani,9,150,1199,2410000
Uttar Pradesh,Hardoi,Bilgram,9,150,1200,150000
Uttar Pradesh,Hardoi,Hariyawan,9,150,1201,300000
Uttar Pradesh,Hardoi,Harpalpur,9,150,1202,355000
Uttar Pradesh,Hardoi,Kachauna,9,150,1203,3580000
Uttar Pradesh,Hardoi,Kothawan,9,150,1204,2260000
Uttar Pradesh,Hardoi,Madhoganj,9,150,1205,1115000
Uttar Pradesh,Hardoi,Mallawan,9,150,1206,50000
Uttar Pradesh,Hardoi,Sandi,9,150,1208,100000
Uttar Pradesh,Hardoi,Sandila,9,150,1209,700000
Uttar Pradesh,Hardoi,Shahabad,9,150,1210,954596
Uttar Pradesh,Hardoi,Sursa,9,150,1211,8100000
Uttar Pradesh,Hardoi,Tandiyawan,9,150,1212,815000
Uttar Pradesh,Hardoi,Todarpur,9,150,1213,50000
Uttar Pradesh,Hathras,Hasayan,9,163,1337,700000
Uttar Pradesh,Hathras,Hathras,9,163,1338,1750000
Uttar Pradesh,Hathras,Mursan,9,163,1339,3900000
Uttar Pradesh,Hathras,Sadabad,9,163,1340,446146
Uttar Pradesh,Hathras,Sasni,9,163,1341,1050000
Uttar Pradesh,Hathras,Sehpau,9,163,1342,100000
Uttar Pradesh,Hathras,Sikandrarao,9,163,1343,953410
Uttar Pradesh,Jalaun,Dakore,9,151,1214,13030000
Uttar Pradesh,Jalaun,Kadaura,9,151,1216,3705000
Uttar Pradesh,Jalaun,Konch,9,151,1217,1270000
Uttar Pradesh,Jalaun,Kuthaund,9,151,1218,8950000
Uttar Pradesh,Jalaun,Madhogarh,9,151,1219,850000
Uttar Pradesh,Jalaun,Maheva,9,151,1220,7470000
Uttar Pradesh,Jalaun,Nadigaon,9,151,1221,550000
Uttar Pradesh,Jalaun,Rampura,9,151,1222,495000
Uttar Pradesh,Jaunpur,Badla Pur,9,152,1223,300000
Uttar Pradesh,Jaunpur,Barasathi,9,152,1225,440000
Uttar Pradesh,Jaunpur,Dobhi,9,152,1227,100000
Uttar Pradesh,Jaunpur,Jalal Pur,9,152,1228,300000
Uttar Pradesh,Jaunpur,Khuthan,9,152,1231,70000
Uttar Pradesh,Jaunpur,Maharaj Ganj,9,152,1233,10000
Uttar Pradesh,Jaunpur,Mufti Ganj,9,152,1235,185000
Uttar Pradesh,Jaunpur,Mungra Badshah Pur,9,152,1236,58102
Uttar Pradesh,Jaunpur,Ram Nagar,9,152,1237,222000
Uttar Pradesh,Jaunpur,Ram Pur,9,152,1238,396000
Uttar Pradesh,Jaunpur,Shah Ganj,9,152,1239,325000
Uttar Pradesh,Jaunpur,Sikrara,9,152,1240,500000
Uttar Pradesh,Jaunpur,Suitha Kala,9,152,1242,150000
Uttar Pradesh,Jhansi,Babina,9,153,1244,10755010
Uttar Pradesh,Jhansi,Badagaon,9,153,1245,8105000
Uttar Pradesh,Jhansi,Bamaur,9,153,1246,12200000
Uttar Pradesh,Jhansi,Bangra,9,153,1247,3950000
Uttar Pradesh,Jhansi,Chirgaon,9,153,1248,4950000
Uttar Pradesh,Jhansi,Gursarai,9,153,1249,38310000
Uttar Pradesh,Jhansi,Mauranipur,9,153,1250,33350000
Uttar Pradesh,Jhansi,Moth,9,153,1251,5260000
Uttar Pradesh,Kannauj,Chhibramau,9,155,1258,790000
Uttar Pradesh,Kannauj,Gughrapur,9,155,1259,5450000
Uttar Pradesh,Kannauj,Haseran,9,155,1260,2975000
Uttar Pradesh,Kannauj,Jalalabad,9,155,1261,800000
Uttar Pradesh,Kannauj,Kannauj,9,155,1262,6470000
Uttar Pradesh,Kannauj,Saurikh,9,155,1263,1050000
Uttar Pradesh,Kannauj,Talgram,9,155,1264,1200000
Uttar Pradesh,Kannauj,Umarda,9,155,1265,3445000
Uttar Pradesh,Kanpur Dehat,Akbarpur,9,156,1266,350000
Uttar Pradesh,Kanpur Dehat,Amrodha,9,156,1267,350000
Uttar Pradesh,Kanpur Dehat,Derapur,9,156,1268,50000
Uttar Pradesh,Kanpur Dehat,Jhinjhak,9,156,1269,50000
Uttar Pradesh,Kanpur Dehat,Maitha,9,156,1270,7203250
Uttar Pradesh,Kanpur Dehat,Malasa,9,156,1271,605000
Uttar Pradesh,Kanpur Dehat,Rajpur,9,156,1272,1693314
Uttar Pradesh,Kanpur Dehat,Rasulabad,9,156,1273,79400
Uttar Pradesh,Kanpur Dehat,Sandalpur,9,156,1274,65000
Uttar Pradesh,Kanpur Dehat,Sarbankhera,9,156,1275,450000
Uttar Pradesh,Kanpur Nagar,Bhitargaon,9,157,1276,958000
Uttar Pradesh,Kanpur Nagar,Bilhaur,9,157,1277,431000
Uttar Pradesh,Kanpur Nagar,Chaubeypur,9,157,1278,1890000
Uttar Pradesh,Kanpur Nagar,Ghatampur,9,157,1279,1680000
Uttar Pradesh,Kanpur Nagar,Kakwan,9,157,1280,550000
Uttar Pradesh,Kanpur Nagar,Kalyanpur,9,157,1281,350000
Uttar Pradesh,Kanpur Nagar,Patara,9,157,1282,1985000
Uttar Pradesh,Kanpur Nagar,Sarsol,9,157,1283,2350000
Uttar Pradesh,Kanpur Nagar,Shivrajpur,9,157,1284,600000
Uttar Pradesh,Kanpur Nagar,Vidhunu,9,157,1285,1775000
Uttar Pradesh,Kasganj,Amanpur,9,633,1064,135000
Uttar Pradesh,Kasganj,Ganj Dundwara,9,633,1066,100000
Uttar Pradesh,Kasganj,Kasganj,9,633,1069,450000
Uttar Pradesh,Kasganj,Patiyali,9,633,1072,50000
Uttar Pradesh,Kasganj,Sahawar,9,633,1073,150000
Uttar Pradesh,Kasganj,Sidhpura,9,633,1076,150000
Uttar Pradesh,Kasganj,Soron,9,633,1077,1480000
Uttar Pradesh,Kaushambi,Chail,9,158,1286,250000
Uttar Pradesh,Kaushambi,Kara,9,158,1287,2482050
Uttar Pradesh,Kaushambi,Kaushambi,9,158,1288,4054600
Uttar Pradesh,Kaushambi,Manjhanpur,9,158,1289,1610000
Uttar Pradesh,Kaushambi,Mooratganj,9,158,1290,2410000
Uttar Pradesh,Kaushambi,Nevada,9,158,1291,250000
Uttar Pradesh,Kaushambi,Sarsawan,9,158,1292,1300000
Uttar Pradesh,Kaushambi,Sirathu,9,158,1293,824000
Uttar Pradesh,Kheri,Bankeyganj,9,159,1294,650000
Uttar Pradesh,Kheri,Behjam,9,159,1295,1650000
Uttar Pradesh,Kheri,Bijuwa,9,159,1296,981141
Uttar Pradesh,Kheri,Isanagar,9,159,1298,185000
Uttar Pradesh,Kheri,Kumbhigola,9,159,1299,605000
Uttar Pradesh,Kheri,Lakhimpur,9,159,1300,575000
Uttar Pradesh,Kheri,Mitauli,9,159,1301,100000
Uttar Pradesh,Kheri,Mohammadi,9,159,1302,200000
Uttar Pradesh,Kheri,Nighasan,9,159,1304,8655000
Uttar Pradesh,Kheri,Palia,9,159,1305,3600000
Uttar Pradesh,Kheri,Phoolbehar,9,159,1307,255000
Uttar Pradesh,Kheri,Ramia Behar,9,159,1308,1500000
Uttar Pradesh,Kushinagar,Fazilnagar,9,160,1310,1090000
Uttar Pradesh,Kushinagar,Hata,9,160,1311,100000
Uttar Pradesh,Kushinagar,Kaptainganj,9,160,1312,500000
Uttar Pradesh,Kushinagar,Kasaya,9,160,1313,150000
Uttar Pradesh,Kushinagar,Motichak,9,160,1315,700000
Uttar Pradesh,Kushinagar,Nebua Naurangia,9,160,1316,1250000
Uttar Pradesh,Kushinagar,Ramkola,9,160,1318,300000
Uttar Pradesh,Kushinagar,Seorahi,9,160,1319,650000
Uttar Pradesh,Kushinagar,Sukrauli,9,160,1320,200000
Uttar Pradesh,Kushinagar,Tamkuhiraj,9,160,1321,425000
Uttar Pradesh,Kushinagar,Vishunpura,9,160,1322,100000
Uttar Pradesh,Lalitpur,Bar,9,161,1323,4900000
Uttar Pradesh,Lalitpur,Birdha,9,161,1324,28385000
Uttar Pradesh,Lalitpur,Jakhaura,9,161,1325,52470000
Uttar Pradesh,Lalitpur,Mandawara,9,161,1326,400000
Uttar Pradesh,Lalitpur,Mehroni,9,161,1327,2975000
Uttar Pradesh,Lalitpur,Talbehat,9,161,1328,49490000
Uttar Pradesh,Lucknow,Bakshi-Ka-Talab,9,162,1329,3855000
Uttar Pradesh,Lucknow,Chinhat,9,162,1330,3200000
Uttar Pradesh,Lucknow,Gosaiganj,9,162,1331,1100000
Uttar Pradesh,Lucknow,Kakori,9,162,1332,1930000
Uttar Pradesh,Lucknow,Mal,9,162,1333,3310000
Uttar Pradesh,Lucknow,Malihabad,9,162,1334,2450000
Uttar Pradesh,Lucknow,Mohanlalganj,9,162,1335,510000
Uttar Pradesh,Lucknow,Sarojaninagar,9,162,1336,7975000
Uttar Pradesh,Mahoba,Charkhari,9,165,1356,3465783
Uttar Pradesh,Mahoba,Jaitpur,9,165,1357,3100000
Uttar Pradesh,Mahoba,Kabrai,9,165,1358,305000
Uttar Pradesh,Mahoba,Panwari,9,165,1359,1140000
Uttar Pradesh,Mahrajganj,Bridgemanganj,9,164,1344,350000
Uttar Pradesh,Mahrajganj,Dhani,9,164,1345,50000
Uttar Pradesh,Mahrajganj,Ghughli,9,164,1346,150000
Uttar Pradesh,Mahrajganj,Lakshmipur,9,164,1347,1100000
Uttar Pradesh,Mahrajganj,Mahrajganj,9,164,1348,425000
Uttar Pradesh,Mahrajganj,Nautanwa,9,164,1350,50000
Uttar Pradesh,Mahrajganj,Nichlaul,9,164,1351,200000
Uttar Pradesh,Mahrajganj,Paniyara,9,164,1352,725000
Uttar Pradesh,Mahrajganj,Partawal,9,164,1353,400000
Uttar Pradesh,Mahrajganj,Pharenda,9,164,1354,1995000
Uttar Pradesh,Mahrajganj,Siswa,9,164,1355,638177
Uttar Pradesh,Mainpuri,Barnahal,9,166,1360,1000000
Uttar Pradesh,Mainpuri,Bewar,9,166,1361,3150000
Uttar Pradesh,Mainpuri,Ghiror,9,166,1362,300000
Uttar Pradesh,Mainpuri,Jageer,9,166,1363,400000
Uttar Pradesh,Mainpuri,Karhal,9,166,1364,50000
Uttar Pradesh,Mainpuri,Kishni,9,166,1365,1400000
Uttar Pradesh,Mainpuri,Kuraoli,9,166,1366,205000
Uttar Pradesh,Mainpuri,Mainpuri,9,166,1367,3325000
Uttar Pradesh,Mainpuri,Sultanganj,9,166,1368,550000
Uttar Pradesh,Mathura,Baldeo,9,167,1369,250000
Uttar Pradesh,Mathura,Chaumuha,9,167,1370,136379
Uttar Pradesh,Mathura,Chhata,9,167,1371,456862
Uttar Pradesh,Mathura,Farah,9,167,1372,839864
Uttar Pradesh,Mathura,Govardhan,9,167,1373,100000
Uttar Pradesh,Mathura,Mathura,9,167,1375,2046700
Uttar Pradesh,Mathura,Nandgaon,9,167,1376,141034
Uttar Pradesh,Mathura,Nohjhil,9,167,1377,556872
Uttar Pradesh,Mathura,Raya,9,167,1378,300000
Uttar Pradesh,Mau,Dohri Ghat,9,168,1380,225000
Uttar Pradesh,Mau,Fatehpur Madaun,9,168,1381,125000
Uttar Pradesh,Mau,Ghosi,9,168,1382,450000
Uttar Pradesh,Mau,Kopaganj,9,168,1383,300000
Uttar Pradesh,Mau,Mohammadabad Gohana,9,168,1384,67653
Uttar Pradesh,Mau,Pardaha,9,168,1385,200000
Uttar Pradesh,Mau,Ranipur,9,168,1386,250000
Uttar Pradesh,Mau,Ratanpura,9,168,1387,1098000
Uttar Pradesh,Meerut,Daurala,9,169,1388,1200000
Uttar Pradesh,Meerut,Hastinapur,9,169,1389,150000
Uttar Pradesh,Meerut,Janikhurd,9,169,1390,561328
Uttar Pradesh,Meerut,Kharkhoda,9,169,1391,931164
Uttar Pradesh,Meerut,Machra,9,169,1392,305000
Uttar Pradesh,Meerut,Mawana Kalan,9,169,1393,1350000
Uttar Pradesh,Meerut,Meerut,9,169,1394,450000
Uttar Pradesh,Meerut,Parikshitgarh,9,169,1395,50000
Uttar Pradesh,Meerut,Rajpura,9,169,1396,635000
Uttar Pradesh,Meerut,Sardhana,9,169,1398,1025000
Uttar Pradesh,Meerut,Sarurpur Khurd,9,169,1399,100000
Uttar Pradesh,Mirzapur,Chhanvey,9,170,1400,5873200
Uttar Pradesh,Mirzapur,Jamalpur,9,170,1402,480000
Uttar Pradesh,Mirzapur,Nagar (City),9,170,1406,6115700
Uttar Pradesh,Mirzapur,Narainpur,9,170,1407,80000
Uttar Pradesh,Mirzapur,Pahari,9,170,1408,350000
Uttar Pradesh,Mirzapur,Patehra,9,170,1409,1371494
Uttar Pradesh,Mirzapur,Rajgarh,9,170,1410,700000
Uttar Pradesh,Mirzapur,Shikhar,9,170,1411,85000
Uttar Pradesh,Moradabad,Bhagatpur Tanda,9,171,1415,150000
Uttar Pradesh,Moradabad,Bilari,9,171,1416,600000
Uttar Pradesh,Moradabad,Dilari,9,171,1418,950000
Uttar Pradesh,Moradabad,Kundarki,9,171,1419,1350000
Uttar Pradesh,Moradabad,Moradabad,9,171,1420,1210000
Uttar Pradesh,Moradabad,Munda Pandey,9,171,1421,1650000
Uttar Pradesh,Moradabad,Thakurdwara,9,171,1424,750000
Uttar Pradesh,Muzaffarnagar,Baghara,9,172,1425,300000
Uttar Pradesh,Muzaffarnagar,Budhana,9,172,1426,810000
Uttar Pradesh,Muzaffarnagar,Charthawal,9,172,1427,765000
Uttar Pradesh,Muzaffarnagar,Jansath,9,172,1428,500000
Uttar Pradesh,Muzaffarnagar,Khatauli,9,172,1431,1003169
Uttar Pradesh,Muzaffarnagar,Morna,9,172,1432,1800000
Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,9,172,1433,800000
Uttar Pradesh,Muzaffarnagar,Purkaji,9,172,1434,1050000
Uttar Pradesh,Muzaffarnagar,Shahpur,9,172,1435,1100000
Uttar Pradesh,Pilibhit,Amariya,9,173,1439,2577000
Uttar Pradesh,Pilibhit,Barkhera,9,173,1440,800000
Uttar Pradesh,Pilibhit,Bilsanda,9,173,1441,2406000
Uttar Pradesh,Pilibhit,Bisalpur,9,173,1442,1344000
Uttar Pradesh,Pilibhit,Lalaurikhera,9,173,1443,355206
Uttar Pradesh,Pilibhit,Marori,9,173,1444,6773855
Uttar Pradesh,Pilibhit,Puranpur,9,173,1445,1564000
Uttar Pradesh,Pratapgarh,Aspur Deosara,9,174,1446,350000
Uttar Pradesh,Pratapgarh,Baba Belkharnath Dham,9,174,1447,8352000
Uttar Pradesh,Pratapgarh,Babaganj,9,174,1448,1250000
Uttar Pradesh,Pratapgarh,Bihar,9,174,1449,1600000
Uttar Pradesh,Pratapgarh,Gaura,9,174,1450,1800000
Uttar Pradesh,Pratapgarh,Kalakankar,9,174,1451,5857720
Uttar Pradesh,Pratapgarh,Kunda,9,174,1452,301250
Uttar Pradesh,Pratapgarh,Lakshamanpur,9,174,1453,225000
Uttar Pradesh,Pratapgarh,Lalganj,9,174,1454,675000
Uttar Pradesh,Pratapgarh,Magraura,9,174,1455,672075
Uttar Pradesh,Pratapgarh,Mandhata,9,174,1456,800000
Uttar Pradesh,Pratapgarh,Patti,9,174,1457,100000
Uttar Pradesh,Pratapgarh,Pratapgarh (Sadar),9,174,1458,1180000
Uttar Pradesh,Pratapgarh,Rampur Sanramgarh,9,174,1459,221000
Uttar Pradesh,Pratapgarh,Sandwa Chandrika,9,174,1460,2380000
Uttar Pradesh,Pratapgarh,Sangipur,9,174,1461,3465520
Uttar Pradesh,Pratapgarh,Shivgarh,9,174,1462,210000
Uttar Pradesh,Prayagraj,Bahadurpur,9,120,830,3500000
Uttar Pradesh,Prayagraj,Bahria,9,120,831,38785000
Uttar Pradesh,Prayagraj,Bhagwatpur,9,120,7359,700000
Uttar Pradesh,Prayagraj,Chaka,9,120,832,2470000
Uttar Pradesh,Prayagraj,Dhanupur,9,120,833,1700000
Uttar Pradesh,Prayagraj,Handia,9,120,834,2050000
Uttar Pradesh,Prayagraj,Holagarh,9,120,835,25000
Uttar Pradesh,Prayagraj,Jasra,9,120,836,12055800
Uttar Pradesh,Prayagraj,Karchhana,9,120,837,13830000
Uttar Pradesh,Prayagraj,Kaudhiyara,9,120,838,1050000
Uttar Pradesh,Prayagraj,Kaurihar,9,120,839,3242000
Uttar Pradesh,Prayagraj,Koraon,9,120,840,24150000
Uttar Pradesh,Prayagraj,Manda,9,120,841,105000
Uttar Pradesh,Prayagraj,Mauaima,9,120,842,310000
Uttar Pradesh,Prayagraj,Meja,9,120,843,7980000
Uttar Pradesh,Prayagraj,Phulpur,9,120,844,13763000
Uttar Pradesh,Prayagraj,Pratappur,9,120,845,2884200
Uttar Pradesh,Prayagraj,Sahson,9,120,7360,10398000
Uttar Pradesh,Prayagraj,Saidabad,9,120,846,4200000
Uttar Pradesh,Prayagraj,Shankargarh,9,120,847,68515000
Uttar Pradesh,Prayagraj,Soraon,9,120,848,6240000
Uttar Pradesh,Prayagraj,Sringverpur Dham,9,120,7361,530000
Uttar Pradesh,Prayagraj,Uruwan,9,120,849,1200000
Uttar Pradesh,Rae Bareli,Amawan,9,175,1463,9458480
Uttar Pradesh,Rae Bareli,Bachharawan,9,175,1464,12437200
Uttar Pradesh,Rae Bareli,Chhatoh,9,175,1466,3129200
Uttar Pradesh,Rae Bareli,Dalmau,9,175,1467,8637200
Uttar Pradesh,Rae Bareli,Deenshah Gaura,9,175,1468,8916230
Uttar Pradesh,Rae Bareli,Dih,9,175,1469,8937000
Uttar Pradesh,Rae Bareli,Harchandpur,9,175,1470,5790601
Uttar Pradesh,Rae Bareli,Jagatpur,9,175,1471,5832400
Uttar Pradesh,Rae Bareli,Khiron,9,175,1472,12019900
Uttar Pradesh,Rae Bareli,Lalganj,9,175,1473,15158400
Uttar Pradesh,Rae Bareli,Mahrajganj,9,175,1474,10184400
Uttar Pradesh,Rae Bareli,Rahi,9,175,1475,58968620
Uttar Pradesh,Rae Bareli,Rohania,9,175,1476,4078000
Uttar Pradesh,Rae Bareli,Salon,9,175,1477,605000
Uttar Pradesh,Rae Bareli,Sareni,9,175,1478,19425600
Uttar Pradesh,Rae Bareli,Sataon,9,175,1479,12507416
Uttar Pradesh,Rae Bareli,Shivgarh,9,175,1480,13810285
Uttar Pradesh,Rae Bareli,Unchahar,9,175,1483,5493030
Uttar Pradesh,Rampur,Bilaspur,9,176,1484,415620
Uttar Pradesh,Rampur,Chamraon,9,176,1485,150000
Uttar Pradesh,Rampur,Milak,9,176,1486,1250000
Uttar Pradesh,Rampur,Saidnagar,9,176,1487,1106265
Uttar Pradesh,Rampur,Shahabad,9,176,1488,50000
Uttar Pradesh,Rampur,Suar,9,176,1489,200000
Uttar Pradesh,Saharanpur,Ballia Kheri,9,177,1490,3700000
Uttar Pradesh,Saharanpur,Deoband,9,177,1491,1000000
Uttar Pradesh,Saharanpur,Gangoh,9,177,1492,550000
Uttar Pradesh,Saharanpur,Muzaffarabad,9,177,1493,2500000
Uttar Pradesh,Saharanpur,Nagal,9,177,1494,4150000
Uttar Pradesh,Saharanpur,Nakur,9,177,1495,1050000
Uttar Pradesh,Saharanpur,Nanauta,9,177,1496,2600000
Uttar Pradesh,Saharanpur,Puwarka,9,177,1497,2650000
Uttar Pradesh,Saharanpur,Rampur Maniharan,9,177,1498,1700000
Uttar Pradesh,Saharanpur,Sadauli Qadeem,9,177,1499,1075000
Uttar Pradesh,Saharanpur,Sarsawan,9,177,1500,2750000
Uttar Pradesh,Sambhal,Asmauli,9,659,1412,250000
Uttar Pradesh,Sambhal,Bahjoi,9,659,1413,200000
Uttar Pradesh,Sambhal,Baniyakhera,9,659,1414,110000
Uttar Pradesh,Sambhal,Gunnaur,9,659,1004,694000
Uttar Pradesh,Sambhal,Junawai,9,659,1007,50000
Uttar Pradesh,Sambhal,Rajpura,9,659,1010,200000
Uttar Pradesh,Sambhal,Sambhal,9,659,1423,595000
Uttar Pradesh,Sant Kabir Nagar,Baghauli,9,178,1501,150000
Uttar Pradesh,Sant Kabir Nagar,Belhar Kala,9,178,1502,455000
Uttar Pradesh,Sant Kabir Nagar,Hainsar Bazar,9,178,1503,325000
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,9,178,1504,300000
Uttar Pradesh,Sant Kabir Nagar,Mehdawal,9,178,1505,50000
Uttar Pradesh,Sant Kabir Nagar,Nath Nagar,9,178,1506,25000
Uttar Pradesh,Sant Kabir Nagar,Pauli,9,178,1507,450000
Uttar Pradesh,Sant Kabir Nagar,Santha,9,178,1508,775000
Uttar Pradesh,Sant Kabir Nagar,Semariyawan,9,178,1509,350000
Uttar Pradesh,Shahjahanpur,Banda,9,180,1516,440000
Uttar Pradesh,Shahjahanpur,Bhawal Khera,9,180,1517,50000
Uttar Pradesh,Shahjahanpur,Dadrol,9,180,1518,200000
Uttar Pradesh,Shahjahanpur,Jaitipur,9,180,1519,2722500
Uttar Pradesh,Shahjahanpur,Jalalabad,9,180,1520,200000
Uttar Pradesh,Shahjahanpur,Kalan,9,180,1521,750000
Uttar Pradesh,Shahjahanpur,Kanth,9,180,1522,165000
Uttar Pradesh,Shahjahanpur,Khudaganj Katra,9,180,1523,465000
Uttar Pradesh,Shahjahanpur,Khutar,9,180,1524,450000
Uttar Pradesh,Shahjahanpur,Madnapur,9,180,1525,350001
Uttar Pradesh,Shahjahanpur,Mirzapur,9,180,1526,520000
Uttar Pradesh,Shahjahanpur,Nigohi,9,180,1527,300000
Uttar Pradesh,Shahjahanpur,Powayan,9,180,1528,200000
Uttar Pradesh,Shahjahanpur,Sindhauli,9,180,1529,50000
Uttar Pradesh,Shahjahanpur,Tilhar,9,180,1530,1185000
Uttar Pradesh,Shamli,Kairana,9,660,1429,4015000
Uttar Pradesh,Shamli,Kandhla,9,660,1430,10225000
Uttar Pradesh,Shamli,Shamli,9,660,1436,2700000
Uttar Pradesh,Shamli,Thana Bhawan,9,660,1437,14320000
Uttar Pradesh,Shamli,Un,9,660,1438,7790848
Uttar Pradesh,Shrawasti,Ekona,9,181,1531,1680000
Uttar Pradesh,Shrawasti,Gilaula,9,181,1532,9100000
Uttar Pradesh,Shrawasti,Hariharpur Rani,9,181,1533,1155000
Uttar Pradesh,Shrawasti,Jamunaha,9,181,1534,1260000
Uttar Pradesh,Shrawasti,Sirsiya,9,181,1535,445000
Uttar Pradesh,Siddharthnagar,Bansi,9,182,1536,250000
Uttar Pradesh,Siddharthnagar,Barhni,9,182,1537,380000
Uttar Pradesh,Siddharthnagar,Bhanwapur,9,182,1538,645000
Uttar Pradesh,Siddharthnagar,Birdpur,9,182,1539,1000000
Uttar Pradesh,Siddharthnagar,Domariyaganj,9,182,1540,1235000
Uttar Pradesh,Siddharthnagar,Itwa,9,182,1541,200000
Uttar Pradesh,Siddharthnagar,Jogia,9,182,1542,455000
Uttar Pradesh,Siddharthnagar,Khesraha,9,182,1543,200000
Uttar Pradesh,Siddharthnagar,Khuniyaon,9,182,1544,737500
Uttar Pradesh,Siddharthnagar,Lotan,9,182,1545,200000
Uttar Pradesh,Siddharthnagar,Naugarh,9,182,1547,927000
Uttar Pradesh,Siddharthnagar,Shoharatgarh,9,182,1548,620000
Uttar Pradesh,Siddharthnagar,Uska Bazar,9,182,1549,1425000
Uttar Pradesh,Sitapur,Ailiya,9,183,1550,100000
Uttar Pradesh,Sitapur,Behta,9,183,1551,50000
Uttar Pradesh,Sitapur,Gondlamau,9,183,1553,150000
Uttar Pradesh,Sitapur,Hargaon,9,183,1554,500000
Uttar Pradesh,Sitapur,Kasmanda,9,183,1555,200000
Uttar Pradesh,Sitapur,Khairabad,9,183,1556,300000
Uttar Pradesh,Sitapur,Laharpur,9,183,1557,75000
Uttar Pradesh,Sitapur,Machhrehta,9,183,1558,750000
Uttar Pradesh,Sitapur,Mahmudabad,9,183,1559,100000
Uttar Pradesh,Sitapur,Maholi,9,183,1560,60000
Uttar Pradesh,Sitapur,Misrikh,9,183,1561,100000
