year,state_code,state_name,district_code,district_name,block_code,block_name,tot_expenditure,tot_mandays
2017-2021,33,Tamil Nadu,591,Tiruchirappalli,6370,Andhanallur,5885,62157744
2017-2021,33,Tamil Nadu,591,Tiruchirappalli,6371,Lalgudi,5261,78593107
2017-2021,33,Tamil Nadu,591,Tiruchirappalli,6372,Manachanallur,9441,136445957
2017-2021,33,Tamil Nadu,591,Tiruchirappalli,6373,Manapparai,9564,161727112
2017-2021,33,Tamil Nadu,591,Tiruchirappalli,6374,Manikandam,7661,120611484
2017-2021,33,Tamil Nadu,591,Tiruchirappalli,6375,Marungapuri,16317,339976221
2017-2021,33,Tamil Nadu,591,Tiruchirappalli,6376,Musiri,8577,133361735
2017-2021,33,Tamil Nadu,591,Tiruchirappalli,6377,Pullampady,6850,118255601
2017-2021,33,Tamil Nadu,591,Tiruchirappalli,6378,T.Pet,6959,119533747
2017-2021,33,Tamil Nadu,591,Tiruchirappalli,6379,Thiruverambur,5141,85625233
2017-2021,33,Tamil Nadu,591,Tiruchirappalli,6380,Thottiam,8427,161748353
2017-2021,33,Tamil Nadu,591,Tiruchirappalli,6381,Thuraiyur,10115,180771596
2017-2021,33,Tamil Nadu,591,Tiruchirappalli,6382,Uppiliyapuram,10695,212567447
2017-2021,33,Tamil Nadu,591,Tiruchirappalli,6383,Vaiyampatty,8989,161888367
2017-2021,33,Tamil Nadu,733,Tenkasi,6384,Alankulam,6989,101993566
2017-2021,33,Tamil Nadu,592,Tirunelveli,6385,Ambasamudram,2545,36329502
2017-2021,33,Tamil Nadu,592,Tirunelveli,6386,Cheranmahadevi,2780,39467947
2017-2021,33,Tamil Nadu,733,Tenkasi,6387,Kadayanallur,3335,49698970
2017-2021,33,Tamil Nadu,592,Tirunelveli,6388,Kadayam,4529,76211772
2017-2021,33,Tamil Nadu,592,Tirunelveli,6389,Kalakadu,5893,70630466
2017-2021,33,Tamil Nadu,733,Tenkasi,6390,Keelapavoor,3249,46247258
2017-2021,33,Tamil Nadu,733,Tenkasi,6391,Kuruvikulam,10928,181451369
2017-2021,33,Tamil Nadu,592,Tirunelveli,6392,Manur,12275,195475924
2017-2021,33,Tamil Nadu,733,Tenkasi,6393,Melaneelithanallur,6385,103734677
2017-2021,33,Tamil Nadu,592,Tirunelveli,6394,Nanguneri,5902,80650895
2017-2021,33,Tamil Nadu,592,Tirunelveli,6395,Palayamkottai,7800,129393019
2017-2021,33,Tamil Nadu,592,Tirunelveli,6396,Pappakudi,3133,44379438
2017-2021,33,Tamil Nadu,592,Tirunelveli,6397,Radhapuram,6460,105361210
2017-2021,33,Tamil Nadu,733,Tenkasi,6398,Sankarankoil,5422,74933920
2017-2021,33,Tamil Nadu,733,Tenkasi,6399,Shencottai,1745,25757875
2017-2021,33,Tamil Nadu,733,Tenkasi,6400,Tenkasi,3228,41619535
2017-2021,33,Tamil Nadu,592,Tirunelveli,6401,Valliyoor,6040,98368729
2017-2021,33,Tamil Nadu,733,Tenkasi,6402,Vasudevanallur,4296,75643569
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6403,Anakkavoor,8944,188618367
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6404,Arni,9010,182931380
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6405,Chengam,8097,199294089
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6406,Chetpet,7707,162301513
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6407,Cheyyar,10234,265735929
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6408,Jawadhu Hills,5778,106097458
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6409,Kalasapakkam,9226,243069693
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6410,Kilpennathur,6225,150422754
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6411,Pernamallur,9940,216021783
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6412,Polur,7782,177111853
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6413,Pudupalayam,6019,161159041
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6414,Thandarampet,7596,149089155
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6415,Thellar,11241,239996520
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6416,Thurinjapuram,7604,194852391
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6417,Tiruvannamalai,8121,233471605
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6418,Vandavasi,10629,254708503
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6419,Vembakkam,10002,212967560
2017-2021,33,Tamil Nadu,593,Tiruvannamalai,6420,West Arni,8191,168223573
2017-2021,33,Tamil Nadu,594,Thoothukkudi,6421,Alwarthirunagari,3172,43980223
2017-2021,33,Tamil Nadu,594,Thoothukkudi,6422,Karungulam,5911,85246868
2017-2021,33,Tamil Nadu,594,Thoothukkudi,6423,Kayathar,11108,172795334
2017-2021,33,Tamil Nadu,594,Thoothukkudi,6424,Kovilpatti,9071,182210101
2017-2021,33,Tamil Nadu,594,Thoothukkudi,6425,Ottapidaram,13391,216456160
2017-2021,33,Tamil Nadu,594,Thoothukkudi,6426,Pudur,7942,106503263
2017-2021,33,Tamil Nadu,594,Thoothukkudi,6427,Sattankulam,3166,45143149
2017-2021,33,Tamil Nadu,594,Thoothukkudi,6428,Srivaikundam,4905,58426230
2017-2021,33,Tamil Nadu,594,Thoothukkudi,6429,Thoothukudi,4509,72241829
2017-2021,33,Tamil Nadu,594,Thoothukkudi,6430,Tiruchendur,937,10148684
2017-2021,33,Tamil Nadu,594,Thoothukkudi,6431,Udangudi,1631,28720182
2017-2021,33,Tamil Nadu,594,Thoothukkudi,6432,Vilathikulam,7998,134586715
2017-2021,33,Tamil Nadu,732,Tirupathur,6433,Alangayam,5362,91955141
2017-2021,33,Tamil Nadu,595,Vellore,6434,Anaicut,8699,138026526
2017-2021,33,Tamil Nadu,731,Ranipet,6435,Arakonam,5246,102723530
2017-2021,33,Tamil Nadu,731,Ranipet,6436,Arcot,5221,111451296
2017-2021,33,Tamil Nadu,595,Vellore,6437,Gudiyatham,8611,128408292
2017-2021,33,Tamil Nadu,732,Tirupathur,6438,Jolarpet,6432,132705301
2017-2021,33,Tamil Nadu,595,Vellore,6439,K.V. Kuppam,5801,121450437
2017-2021,33,Tamil Nadu,732,Tirupathur,6440,Kandhili,6836,127949517
2017-2021,33,Tamil Nadu,595,Vellore,6441,Kaniyambadi,3725,53239591
2017-2021,33,Tamil Nadu,595,Vellore,6442,Katpadi,5104,104485985
2017-2021,33,Tamil Nadu,731,Ranipet,6443,Kaveripakkam,3063,75965208
2017-2021,33,Tamil Nadu,732,Tirupathur,6444,Madhanur,5210,91790260
2017-2021,33,Tamil Nadu,732,Tirupathur,6445,Natrampalli,4672,96602368
2017-2021,33,Tamil Nadu,731,Ranipet,6446,Nemili,5965,143085876
2017-2021,33,Tamil Nadu,595,Vellore,6447,Pernambet,9021,78335141
2017-2021,33,Tamil Nadu,731,Ranipet,6448,Sholinghur,5870,130956443
2017-2021,33,Tamil Nadu,731,Ranipet,6449,Thimiri,6755,130789309
2017-2021,33,Tamil Nadu,732,Tirupathur,6450,Thirupathur,5390,94560001
2017-2021,33,Tamil Nadu,595,Vellore,6451,Vellore,2367,36319276
2017-2021,33,Tamil Nadu,731,Ranipet,6452,Walajah,5160,115503193
2017-2021,33,Tamil Nadu,729,Kallakurichi,6453,Chinnasalem,6580,143918561
2017-2021,33,Tamil Nadu,596,Viluppuram,6454,Gingee,7868,141709681
2017-2021,33,Tamil Nadu,729,Kallakurichi,6455,Kallakurichi,4944,55307666
2017-2021,33,Tamil Nadu,729,Kallakurichi,6456,Kalrayan Hills,1952,45500494
2017-2021,33,Tamil Nadu,596,Viluppuram,6457,Kanai,6304,89459009
2017-2021,33,Tamil Nadu,596,Viluppuram,6458,Kandamangalam,5035,83474464
2017-2021,33,Tamil Nadu,596,Viluppuram,6459,Koliyanur,3934,56305381
2017-2021,33,Tamil Nadu,596,Viluppuram,6460,Mailam,8366,85076232
2017-2021,33,Tamil Nadu,596,Viluppuram,6461,Merkanam,6079,77933182
2017-2021,33,Tamil Nadu,596,Viluppuram,6462,Melmalayanur,8013,194892003
2017-2021,33,Tamil Nadu,596,Viluppuram,6463,Mugaiyur,6330,152222231
2017-2021,33,Tamil Nadu,596,Viluppuram,6464,Olakkur,5534,83795761
2017-2021,33,Tamil Nadu,729,Kallakurichi,6465,Rishivandiyam,6820,151900136
2017-2021,33,Tamil Nadu,729,Kallakurichi,6466,Sankarapuram,5293,113572132
2017-2021,33,Tamil Nadu,729,Kallakurichi,6467,Thiyagadurgam,4432,76293103
2017-2021,33,Tamil Nadu,729,Kallakurichi,6468,T.V. Nallur,10209,106330948
2017-2021,33,Tamil Nadu,729,Kallakurichi,6469,Tirukoilur,7103,162936769
2017-2021,33,Tamil Nadu,729,Kallakurichi,6470,Tirunavalur,7332,156928316
2017-2021,33,Tamil Nadu,729,Kallakurichi,6471,Ulundurpet,5625,96006600
2017-2021,33,Tamil Nadu,596,Viluppuram,6472,Vallam,7141,120005435
2017-2021,33,Tamil Nadu,596,Viluppuram,6473,Vanur,6985,110200311
2017-2021,33,Tamil Nadu,596,Viluppuram,6474,Vikkiravandi,6163,64415670
2017-2021,33,Tamil Nadu,597,Virudhunagar,6475,Aruppukottai,4840,85289856
2017-2021,33,Tamil Nadu,597,Virudhunagar,6476,Kariapatti,6899,112394772
2017-2021,33,Tamil Nadu,597,Virudhunagar,6477,Narikudi,5933,98628531
2017-2021,33,Tamil Nadu,597,Virudhunagar,6478,Rajapalayam,5290,65562661
2017-2021,33,Tamil Nadu,597,Virudhunagar,6479,Sattur,5442,79094141
2017-2021,33,Tamil Nadu,597,Virudhunagar,6480,Sivakasi,6505,107327757
2017-2021,33,Tamil Nadu,597,Virudhunagar,6481,Srivilliputhur,5121,82804868
2017-2021,33,Tamil Nadu,597,Virudhunagar,6482,Tiruchuli,5872,102126978
2017-2021,33,Tamil Nadu,597,Virudhunagar,6483,Vembakottai,5775,89124637
2017-2021,33,Tamil Nadu,597,Virudhunagar,6484,Virudhunagar,7541,106180252
2017-2021,33,Tamil Nadu,597,Virudhunagar,6485,Watrap,4121,71042565
2017-2021,34,Puducherry,598,Karaikal,6486,Karaikal,2191,60131745
2017-2021,34,Puducherry,600,Puducherry,6488,Ariankuppam,2738,47340715
2017-2021,34,Puducherry,600,Puducherry,6490,Villianur,1779,22553981
2017-2021,35,Andaman And Nicobar Islands,632,North And Middle Andaman,6492,Diglipur,409,8174625
2017-2021,35,Andaman And Nicobar Islands,602,South Andamans,6493,Ferrargunj,231,6630758
2017-2021,35,Andaman And Nicobar Islands,602,South Andamans,6494,Little Andaman,75,1910012
2017-2021,35,Andaman And Nicobar Islands,632,North And Middle Andaman,6495,Mayabunder,595,15937775
2017-2021,35,Andaman And Nicobar Islands,602,South Andamans,6496,Prothrapur,64,1690453
2017-2021,35,Andaman And Nicobar Islands,632,North And Middle Andaman,6497,Rangat,267,9016894
2017-2021,35,Andaman And Nicobar Islands,603,Nicobars,6498,Campbell Bay,0,0
2017-2021,35,Andaman And Nicobar Islands,603,Nicobars,6499,Nicobar,0,1769
2017-2021,35,Andaman And Nicobar Islands,603,Nicobars,6500,Nancowry,0,0
2017-2021,28,Andhra Pradesh,746,Kakinada,6501,Rowthulapudi,4653,94295634
2017-2021,2,Himachal Pradesh,18,Kangra,6504,Dharamshala,1992,43843125
2017-2021,10,Bihar,611,Arwal,6505,Arwal,2001,38856206
2017-2021,10,Bihar,611,Arwal,6506,Kaler,3023,36331863
2017-2021,10,Bihar,611,Arwal,6507,Karpi,7557,116082226
2017-2021,10,Bihar,611,Arwal,6508,Sonbhadra Bansi Suryapur,4239,68392773
2017-2021,10,Bihar,611,Arwal,6509,Kurtha,7337,107120012
2017-2021,13,Nagaland,251,Zunheboto,6510,Suruhoto,2307,21821899
2017-2021,13,Nagaland,614,Kiphire,6511,Kiphire,3228,22957232
2017-2021,13,Nagaland,614,Kiphire,6512,Pungro,1471,18270810
2017-2021,13,Nagaland,614,Kiphire,6513,Sitimi,3691,33533523
2017-2021,13,Nagaland,615,Longleng,6514,Longleng,5781,60499077
2017-2021,13,Nagaland,615,Longleng,6515,Tamlu,2708,26861462
2017-2021,15,Mizoram,268,Serchhip,6516,Serchhip,9752,239671124
2017-2021,15,Mizoram,268,Serchhip,6519,East Lungdar,3127,72947038
2017-2021,15,Mizoram,262,Champhai,6520,Champhai,10345,247976939
2017-2021,15,Mizoram,263,Kolasib,6521,Bilkhawthlir,11473,283591072
2017-2021,11,Sikkim,226,North District,6522,Kawrtethawveng,5091,106283439
2017-2021,11,Sikkim,226,North District,6522,Dzongu,5091,17940139
2017-2021,11,Sikkim,226,North District,6523,Tlabung,4906,102296791
2017-2021,11,Sikkim,226,North District,6523,Kabi Tingda,4906,16799953
2017-2021,11,Sikkim,227,South District,6524,Temi Tarku,1028,24476653
2017-2021,11,Sikkim,227,South District,6525,Wak,663,11261223
2017-2021,11,Sikkim,227,South District,6526,Yangang,743,14020510
2017-2021,11,Sikkim,227,South District,6527,Melli,1459,26843349
2017-2021,11,Sikkim,228,West District,6528,Yuksom,944,13751533
2017-2021,11,Sikkim,228,West District,6529,Dentam,2586,36188882
2017-2021,11,Sikkim,742,Soreng,6530,Kaluk,914,16345472
2017-2021,11,Sikkim,742,Soreng,6531,Daramdin,1800,25387119
2017-2021,11,Sikkim,225,East District,6532,Khamdong,475,6491629
2017-2021,11,Sikkim,225,East District,6533,Duga,790,8170262
2017-2021,11,Sikkim,225,East District,6534,Rakdong Tintek,1056,16897030
2017-2021,11,Sikkim,225,East District,6535,Ranka,578,9300244
2017-2021,11,Sikkim,741,Pakyong,6536,Rhenock,828,14865250
2017-2021,11,Sikkim,741,Pakyong,6537,Regu,923,23288348
2017-2021,2,Himachal Pradesh,23,Shimla,6538,Nankhari,918,18510385
2017-2021,1,Jammu And Kashmir,12,Rajouri,6539,Thanamandi,2775,37128042
2017-2021,37,Ladakh,6,Kargil,6540,Gm Pore/Trespone,614,303148
2017-2021,37,Ladakh,6,Kargil,6541,Lungnak,141,64714
2017-2021,37,Ladakh,9,Leh Ladakh,6542,Saspol,113,58433
2017-2021,37,Ladakh,9,Leh Ladakh,6543,Chuchot,639,296385
2017-2021,37,Ladakh,9,Leh Ladakh,6544,Panamic,505,208021
2017-2021,1,Jammu And Kashmir,623,Bandipora,6545,Tulial,440,4331784
2017-2021,1,Jammu And Kashmir,626,Ganderbal,6546,Wakura,643,7615661
2017-2021,18,Assam,617,Udalguri,6548,Udalguri,10355,261913438
2017-2021,18,Assam,617,Udalguri,6549,Bhergaon,4158,81819344
2017-2021,18,Assam,617,Udalguri,6550,Mazbat,3507,56778041
2017-2021,18,Assam,617,Udalguri,6551,Rowta,5382,136074921
2017-2021,18,Assam,617,Udalguri,6552,Kalaigaon,3121,83303591
2017-2021,18,Assam,283,Darrang,6553,Khoirabari,1790,62101215
2017-2021,18,Assam,617,Udalguri,6554,Borsola,665,9826382
2017-2021,18,Assam,617,Udalguri,6555,Bechimari,621,18733741
2017-2021,18,Assam,617,Udalguri,6556,Dalgaon-Sialmari,122,2297422
2017-2021,18,Assam,617,Udalguri,6557,Pub-Mangaldai,390,10956356
2017-2021,18,Assam,617,Udalguri,6558,Paschim-Mangaldai,101,1804088
2017-2021,18,Assam,285,Dhubri,6559,Hatidhura,535,7990061
2017-2021,18,Assam,618,Kamrup Metro,6560,Rani,95,2423447
2017-2021,18,Assam,618,Kamrup Metro,6561,Bezera,14,7778
2017-2021,11,Sikkim,225,Gangtok District,6562,Martam,583,11622299
2017-2021,11,Sikkim,227,Namchi District,6563,Jorethang,1801,24269946
2017-2021,11,Sikkim,227,Namchi District,6564,Namthang,2028,28138399
2017-2021,14,Manipur,254,Churachandpur,6565,Henglep,1422,22981199
2017-2021,18,Assam,294,Kokrajhar,6566,Chapor-Salkocha-Btc,1163,22709160
2017-2021,18,Assam,294,Kokrajhar,6567,Bilashipara-Btc,215,4354617
2017-2021,18,Assam,294,Kokrajhar,6568,Mahamaya-Btc,2309,88587642
2017-2021,18,Assam,294,Kokrajhar,6569,Golakganj-Btc,369,8771025
2017-2021,18,Assam,294,Kokrajhar,6570,Rupshi-Btc,2559,21345846
2017-2021,14,Manipur,254,Churachandpur,6571,Lamka,1729,6578404
2017-2021,14,Manipur,254,Churachandpur,6572,Saikot,946,14086301
2017-2021,14,Manipur,254,Churachandpur,6573,Samulamlan,920,15951402
2017-2021,14,Manipur,254,Churachandpur,6574,Sangaikot,1456,20337167
2017-2021,14,Manipur,254,Churachandpur,6575,Singngat,983,15670171
2017-2021,14,Manipur,715,Pherzawl,6576,Thanlon,743,11785986
2017-2021,14,Manipur,254,Churachandpur,6578,Tuiboung,3627,58396098
2017-2021,14,Manipur,253,Chandel,6580,Khengjoy,808,9576593
2017-2021,14,Manipur,714,Noney,6581,Khoupum,772,6375915
2017-2021,18,Assam,294,Kokrajhar,6595,Debitola-Btc,3327,78333739
2017-2021,8,Rajasthan,88,Banswara,6606,Choti Sarvan,6957,109431183
2017-2021,14,Manipur,260,Ukhrul,6607,Lungchong Maphei,2920,27016711
2017-2021,20,Jharkhand,343,West Singhbhum,6608,Hat Gamharia,2045,24623958
2017-2021,20,Jharkhand,343,West Singhbhum,6609,Anandpur,1474,18733010
2017-2021,20,Jharkhand,343,West Singhbhum,6610,Gudri,316,2609670
2017-2021,20,Jharkhand,342,Simdega,6611,Pakartanr,1881,20838843
2017-2021,20,Jharkhand,342,Simdega,6612,Kersai,2612,28300968
2017-2021,20,Jharkhand,342,Simdega,6613,Bansjore,1326,16991735
2017-2021,8,Rajasthan,101,Hanumangarh,6614,Pilibangan,9318,179944055
2017-2021,8,Rajasthan,101,Hanumangarh,6615,Sangria,8576,166588359
2017-2021,8,Rajasthan,101,Hanumangarh,6616,Tibbi,7014,138648630
2017-2021,8,Rajasthan,101,Hanumangarh,6617,Rawatsar,6936,135305541
2017-2021,8,Rajasthan,117,Udaipur,6620,Lasadia,7374,125047210
2017-2021,3,Punjab,27,Amritsar,6621,Attari,1091,16239078
2017-2021,20,Jharkhand,324,Deoghar,6623,Sonaraithari,2874,45975475
2017-2021,20,Jharkhand,324,Deoghar,6624,Margomunda,3769,45494837
2017-2021,20,Jharkhand,331,Gumla,6625,Albert Ekka,1049,12719705
2017-2021,20,Jharkhand,322,Bokaro,6626,Chandrapura,1819,18817196
2017-2021,20,Jharkhand,328,Garhwa,6627,Ketar,2099,23251116
2017-2021,20,Jharkhand,328,Garhwa,6628,Danda,655,10947481
2017-2021,20,Jharkhand,328,Garhwa,6629,Bishunpura,985,11641605
2017-2021,20,Jharkhand,328,Garhwa,6630,Bardiha,1489,24769948
2017-2021,20,Jharkhand,328,Garhwa,6631,Sagma,2085,33993497
2017-2021,20,Jharkhand,327,East Singhbum,6632,Boram,3080,29196389
2017-2021,20,Jharkhand,327,East Singhbum,6633,Gurabanda,1148,14185865
2017-2021,20,Jharkhand,335,Latehar,6634,Bariyatu,2267,30446895
2017-2021,20,Jharkhand,335,Latehar,6635,Herhanj,1841,20771901
2017-2021,20,Jharkhand,339,Ranchi,6636,Nagri,1183,12321581
2017-2021,20,Jharkhand,339,Ranchi,6637,Itki,1120,14241558
2017-2021,20,Jharkhand,339,Ranchi,6638,Rahe,1873,21198405
2017-2021,20,Jharkhand,339,Ranchi,6639,Khelari,4121,43308756
2017-2021,20,Jharkhand,330,Godda,6641,Basantray,1891,25066463
2017-2021,20,Jharkhand,325,Dhanbad,6642,Purvi Tundi,995,11241796
2017-2021,20,Jharkhand,329,Giridih,6643,Suriya,2723,41475926
2017-2021,20,Jharkhand,338,Palamu,6644,Mohammadganj,1079,11146463
2017-2021,20,Jharkhand,338,Palamu,6645,Pipra,1310,10310049
2017-2021,20,Jharkhand,338,Palamu,6646,Naudiha Bazar,3163,29967014
2017-2021,20,Jharkhand,338,Palamu,6647,Utari Road,1088,13732741
2017-2021,20,Jharkhand,338,Palamu,6648,Nawa Bazar,1572,12554107
2017-2021,20,Jharkhand,338,Palamu,6649,Pandwa,1032,16810720
2017-2021,20,Jharkhand,338,Palamu,6650,Tarhasi,2837,38029563
2017-2021,20,Jharkhand,334,Koderma,6651,Domchanch,2248,26377924
2017-2021,20,Jharkhand,341,Saraikela Kharsawan,6652,Kukru,3254,37828788
2017-2021,20,Jharkhand,333,Jamtara,6653,Fatehpur,5162,51705949
2017-2021,20,Jharkhand,333,Jamtara,6654,Karmatanr Vidyasagar,4193,58131150
2017-2021,20,Jharkhand,323,Chatra,6690,Kanhachatti,1759,28891165
2017-2021,20,Jharkhand,323,Chatra,6691,Mayurhand,2529,33633697
2017-2021,32,Kerala,562,Malappuram,6692,Kalikavu,5669,132829286
2017-2021,32,Kerala,567,Wayanad,6693,Panamaram,11137,262029274
2017-2021,32,Kerala,557,Kannur,6694,Panoor,2304,48751219
2017-2021,32,Kerala,557,Kannur,6695,Kallyasseri,3585,80184048
2017-2021,32,Kerala,558,Kasaragod,6696,Parappa,13575,299225313
2017-2021,32,Kerala,558,Kasaragod,6697,Karadukka,8823,202460926
2017-2021,20,Jharkhand,336,Lohardaga,6698,Kairo,1357,21083357
2017-2021,20,Jharkhand,336,Lohardaga,6699,Peshrar,1233,18989619
2017-2021,1,Jammu And Kashmir,12,Rajouri,6701,Doongi,1964,34035846
2017-2021,20,Jharkhand,332,Hazaribagh,6707,Daru,2571,23626076
2017-2021,20,Jharkhand,332,Hazaribagh,6708,Katkamdag,836,11614787
2017-2021,20,Jharkhand,332,Hazaribagh,6709,Dadi,1585,17563486
2017-2021,20,Jharkhand,332,Hazaribagh,6710,Tatijhariya,1119,12715469
2017-2021,20,Jharkhand,332,Hazaribagh,6711,Chalkusha,1170,16014351
2017-2021,1,Jammu And Kashmir,1,Anantnag,6712,Qazigund Partly,1583,20984973
2017-2021,1,Jammu And Kashmir,11,Pulwama,6713,Keller,489,4891691
2017-2021,9,Uttar Pradesh,185,Sultanpur,6714,Karaudi Kalan,3271,41266791
2017-2021,8,Rajasthan,93,Bikaner,6715,Khajuwala,11884,194103094
2017-2021,20,Jharkhand,607,Ramgarh,6716,Chitarpur,1479,21832228
2017-2021,20,Jharkhand,607,Ramgarh,6717,Dulmi,2135,39822645
2017-2021,8,Rajasthan,107,Jodhpur,6718,Bavari,4705,78729841
2017-2021,8,Rajasthan,100,Ganganagar,6719,Gharsana,10391,193823785
2017-2021,16,Tripura,272,West Tripura,6721,Lefunga,2246,22984413
2017-2021,16,Tripura,271,South Tripura,6723,Jolaibari,6945,115974292
2017-2021,16,Tripura,654,Gomati,6725,Shilachari,2364,33394246
2017-2021,16,Tripura,270,North Tripura,6727,Jubarajnagar,4318,51867353
2017-2021,16,Tripura,269,Dhalai,6729,Durgachowmuhani,7374,127373031
2017-2021,6,Haryana,69,Mahendragarh,6731,Sihma,405,5157168
2017-2021,8,Rajasthan,104,Jalore,6732,Chitalwana,7641,88014196
2017-2021,6,Haryana,68,Kurukshetra,6733,Ismailabad,459,6526771
2017-2021,6,Haryana,619,Palwal,6734,Prithla,372,2169111
2017-2021,3,Punjab,651,Fazilka,6735,Arniwala Shiekh Subhan,2124,30332802
2017-2021,3,Punjab,43,Sangrur,6736,Dirba,1479,18462734
2017-2021,13,Nagaland,245,Kohima,6737,Sechu-Zubza,1457,10374383
2017-2021,13,Nagaland,245,Kohima,6738,Botsa,1421,12011735
2017-2021,13,Nagaland,757,Tseminyu,6739,Chunlikha,2395,17241855
2017-2021,13,Nagaland,246,Mokokchung,6740,Chuchuyimlang,1853,20490049
2017-2021,13,Nagaland,246,Mokokchung,6741,Tuli,3554,32203628
2017-2021,13,Nagaland,246,Mokokchung,6742,Tsurangkong,1446,14460712
2017-2021,13,Nagaland,250,Wokha,6743,Changpang,1504,12328096
2017-2021,13,Nagaland,250,Wokha,6744,Ralan,1524,9676992
2017-2021,13,Nagaland,251,Zunheboto,6745,Akuhaito,1247,10491339
2017-2021,13,Nagaland,251,Zunheboto,6746,Satoi,530,4562201
2017-2021,13,Nagaland,615,Longleng,6747,Sakshi,2364,19136174
2017-2021,13,Nagaland,758,Chumoukedima,6748,Chumukedima,11200,118269315
2017-2021,13,Nagaland,758,Chumoukedima,6749,Aqhunaqa,2801,10383017
2017-2021,13,Nagaland,247,Mon,6750,Aboi,1716,9185814
2017-2021,13,Nagaland,247,Mon,6751,Angjangyang,2759,13385414
2017-2021,13,Nagaland,736,Noklak,6752,Panso,1313,10641842
2017-2021,13,Nagaland,248,Phek,6753,Weziho,1051,6378885
2017-2021,13,Nagaland,248,Phek,6754,Chetheba,1579,22629116
2017-2021,13,Nagaland,248,Phek,6755,Chizami,2523,18531322
2017-2021,13,Nagaland,613,Peren,6756,Athibung,2715,5407705
2017-2021,13,Nagaland,614,Kiphire,6757,Longmatra,758,3813376
2017-2021,13,Nagaland,614,Kiphire,6758,Khonsa,1587,20474753
2017-2021,6,Haryana,69,Mahendragarh,6776,Nizampur,900,12717723
2017-2021,6,Haryana,69,Mahendragarh,6777,Satnali,211,4001420
2017-2021,6,Haryana,75,Sonipat,6778,Murthal,550,7853233
2017-2021,3,Punjab,662,Pathankot,6779,Gharota,1517,16684251
2017-2021,16,Tripura,269,Dhalai,6780,Raishyabari,3862,53201019
2017-2021,16,Tripura,269,Dhalai,6781,Ganganagar,2697,29455828
2017-2021,16,Tripura,654,Gomati,6782,Tepania,3281,52894031
2017-2021,16,Tripura,270,North Tripura,6783,Kalacherra,3639,48952875
2017-2021,16,Tripura,270,North Tripura,6784,Laljuri,3796,63129448
2017-2021,16,Tripura,655,Unakoti,6785,Chandipur,2833,46866480
2017-2021,16,Tripura,653,Sepahijala,6786,Charilam,4568,66440651
2017-2021,16,Tripura,653,Sepahijala,6787,Mohanbhog,2945,50484096
2017-2021,16,Tripura,271,South Tripura,6788,Poangbari,2210,29178229
2017-2021,16,Tripura,271,South Tripura,6789,Bharat Chandra Nagar,3295,64943493
2017-2021,16,Tripura,272,West Tripura,6790,Old Agartala,1984,22992462
2017-2021,16,Tripura,272,West Tripura,6791,Bamutia,3921,69954768
2017-2021,16,Tripura,272,West Tripura,6792,Belbari,1921,29193737
2017-2021,12,Arunachal Pradesh,666,Longding,6794,Pongchau,313,887780
2017-2021,12,Arunachal Pradesh,666,Longding,6796,Niausa,609,1680899
2017-2021,12,Arunachal Pradesh,241,Upper Subansiri,6798,Limeking,481,4249724
2017-2021,12,Arunachal Pradesh,241,Upper Subansiri,6798,Taksing,481,1974329
2017-2021,12,Arunachal Pradesh,241,Upper Subansiri,6799,Payeng,785,13419203
2017-2021,12,Arunachal Pradesh,241,Upper Subansiri,6800,Chetam,903,3320179
2017-2021,12,Arunachal Pradesh,241,Upper Subansiri,6801,Baririjo,1021,4698869
2017-2021,12,Arunachal Pradesh,241,Upper Subansiri,6802,Puchigeku,2976,10916683
2017-2021,12,Arunachal Pradesh,241,Upper Subansiri,6802,Gepen,2976,35704146
2017-2021,12,Arunachal Pradesh,241,Upper Subansiri,6803,Siyum,1233,22524718
2017-2021,12,Arunachal Pradesh,242,West Kameng,6804,Nafra,1076,10908722
2017-2021,12,Arunachal Pradesh,242,West Kameng,6805,Singchung,641,6084130
