state_name,state_code,district_name,district_code,block_name,block_code,gw_stge_of_extraction,gw_extraction_category
Tamil Nadu,33,Nagapattinam,579,Nagappattinam,6233,-100000.0,Safe
Tamil Nadu,33,Nagapattinam,579,Sembanar Koil,6234,-33244.2515,Safe
Tamil Nadu,33,Nagapattinam,579,Thalanayar,6236,-49924.91438,Safe
Tamil Nadu,33,Nagapattinam,579,Thirumarugal,6237,-100000.0,Safe
Tamil Nadu,33,Nagapattinam,579,Vedaranyam,6238,-100000.0,Safe
Tamil Nadu,33,Namakkal,580,Elacipalayam,6239,94.21656441326124,Critical
Tamil Nadu,33,Namakkal,580,Erumapatty,6240,140.15010261707067,Over-exploited
Tamil Nadu,33,Namakkal,580,Kolli Hills,6242,19.88819433283738,Safe
Tamil Nadu,33,Namakkal,580,Mallasamudram,6243,136.93358846188335,Over-exploited
Tamil Nadu,33,Namakkal,580,Mohanur,6244,182.1723947083381,Over-exploited
Tamil Nadu,33,Namakkal,580,Namagiripet,6245,176.46239554620504,Over-exploited
Tamil Nadu,33,Namakkal,580,Namakkal,6246,205.1244303143256,Over-exploited
Tamil Nadu,33,Namakkal,580,Pallipalayam,6247,115.7166978545243,Over-exploited
Tamil Nadu,33,Namakkal,580,Paramathy,6248,204.12055043674215,Over-exploited
Tamil Nadu,33,Namakkal,580,Puduchatram,6249,159.20465985074327,Over-exploited
Tamil Nadu,33,Namakkal,580,Rasipuram,6250,216.4121770863344,Over-exploited
Tamil Nadu,33,Namakkal,580,Sendamangalam,6251,186.48744120690995,Over-exploited
Tamil Nadu,33,Namakkal,580,Tiruchengodu,6252,103.03622969189227,Over-exploited
Tamil Nadu,33,Namakkal,580,Vennandur,6253,165.32379490418728,Over-exploited
Tamil Nadu,33,Perambalur,581,Alathur,6254,120.61575664144524,Over-exploited
Tamil Nadu,33,Perambalur,581,Perambalur,6258,93.15534689702945,Critical
Tamil Nadu,33,Perambalur,581,Veppanthattai,6262,115.78400801779904,Over-exploited
Tamil Nadu,33,Perambalur,581,Veppur,6263,73.86521952278528,Semi-critical
Tamil Nadu,33,Pudukkottai,582,Annavasal,6264,68.29621065313563,Safe
Tamil Nadu,33,Pudukkottai,582,Arantangi,6265,53.282736618055104,Safe
Tamil Nadu,33,Pudukkottai,582,Arimalam,6266,26.622108859887785,Safe
Tamil Nadu,33,Pudukkottai,582,Avadaiyarkovil,6267,31.15204183988064,Safe
Tamil Nadu,33,Pudukkottai,582,Gandaravakottai,6268,53.54092772,Safe
Tamil Nadu,33,Pudukkottai,582,Karambakudi,6269,51.15961977046817,Safe
Tamil Nadu,33,Pudukkottai,582,Kunnandarkoil,6270,58.697500472583194,Safe
Tamil Nadu,33,Pudukkottai,582,Manalmelkudi,6271,-66663.76195,Safe
Tamil Nadu,33,Pudukkottai,582,Ponnamaravati,6272,74.14099192394349,Semi-critical
Tamil Nadu,33,Pudukkottai,582,Pudukkottai,6273,63.01656631566481,Safe
Tamil Nadu,33,Pudukkottai,582,Thiruvarankulam,6274,77.94324637386877,Semi-critical
Tamil Nadu,33,Pudukkottai,582,Tirumayam,6275,58.57098394484528,Safe
Tamil Nadu,33,Pudukkottai,582,Viralimalai,6276,59.70882669272851,Safe
Tamil Nadu,33,Ramanathapuram,583,Bogalur,6277,4.873899476709622,Safe
Tamil Nadu,33,Ramanathapuram,583,Kadaladi,6278,-59978.32102,Safe
Tamil Nadu,33,Ramanathapuram,583,Kamudi,6279,28.87877867516256,Safe
Tamil Nadu,33,Ramanathapuram,583,Mandapam,6280,31.936224532474593,Safe
Tamil Nadu,33,Ramanathapuram,583,Mudukulathur,6281,5.2865916483255555,Safe
Tamil Nadu,33,Ramanathapuram,583,Nainarkoil,6282,6.403362513837882,Safe
Tamil Nadu,33,Ramanathapuram,583,Paramakkudi,6283,11.63913937972274,Safe
Tamil Nadu,33,Ramanathapuram,583,Rajasingamangalam,6284,2.052203657510276,Safe
Tamil Nadu,33,Ramanathapuram,583,Ramanathapuram,6285,6.011687071433104,Safe
Tamil Nadu,33,Ramanathapuram,583,Tiruppullani,6286,-100000.0,Safe
Tamil Nadu,33,Ramanathapuram,583,Tiruvadanai,6287,-33331.90641,Safe
Tamil Nadu,33,Salem,584,Attur,6288,191.65850600897951,Over-exploited
Tamil Nadu,33,Salem,584,Ayodhiyapattinam,6289,169.68365187849935,Over-exploited
Tamil Nadu,33,Salem,584,Gangavalli,6290,170.7334602609856,Over-exploited
Tamil Nadu,33,Salem,584,Idappadi,6291,145.68204179854666,Over-exploited
Tamil Nadu,33,Salem,584,Kadaiyampatty,6292,138.72251383287124,Over-exploited
Tamil Nadu,33,Salem,584,Kolathur,6293,136.94711982278238,Over-exploited
Tamil Nadu,33,Salem,584,Konganapuram,6294,151.51176453729974,Over-exploited
Tamil Nadu,33,Salem,584,Mecheri,6296,146.5851679297025,Over-exploited
Tamil Nadu,33,Salem,584,Nangavalli,6297,195.56109507565824,Over-exploited
Tamil Nadu,33,Salem,584,Omalur,6298,106.9369799,Over-exploited
Tamil Nadu,33,Salem,584,Panamarathupatti,6299,184.11421963800512,Over-exploited
Tamil Nadu,33,Salem,584,Salem,6301,176.1957330389498,Over-exploited
Tamil Nadu,33,Salem,584,Talavasal,6303,148.78066420425725,Over-exploited
Tamil Nadu,33,Salem,584,Taramangalam,6304,150.78913196115212,Over-exploited
Tamil Nadu,33,Salem,584,Veerapandi,6306,154.05144215645151,Over-exploited
Tamil Nadu,33,Salem,584,Yercaud,6307,17.230607160875408,Safe
Tamil Nadu,33,Sivaganga,585,Devakottai,6308,23.519704506312863,Safe
Tamil Nadu,33,Sivaganga,585,Ilayankudi,6309,34.19092459292873,Safe
Tamil Nadu,33,Sivaganga,585,Kalaiyarkoil,6310,36.192644809387815,Safe
Tamil Nadu,33,Sivaganga,585,Kallal,6311,14.54140216958436,Safe
Tamil Nadu,33,Sivaganga,585,Kannankudi,6312,4.135935947636024,Safe
Tamil Nadu,33,Sivaganga,585,Manamadurai,6313,21.586344154843395,Safe
Tamil Nadu,33,Sivaganga,585,Sakkottai,6315,18.401907276505245,Safe
Tamil Nadu,33,Sivaganga,585,Singampunari,6316,47.95191904939687,Safe
Tamil Nadu,33,Sivaganga,585,Sivaganga,6317,30.01133732304287,Safe
Tamil Nadu,33,Sivaganga,585,Tiruppathur,6318,21.130051734522084,Safe
Tamil Nadu,33,Sivaganga,585,Tiruppuvanam,6319,48.307885613215674,Safe
Tamil Nadu,33,Thanjavur,586,Ammapettai,6320,80.42434561898982,Semi-critical
Tamil Nadu,33,Thanjavur,586,Budalur,6321,78.51380081,Semi-critical
Tamil Nadu,33,Thanjavur,586,Kumbakonam,6322,122.852951178452,Over-exploited
Tamil Nadu,33,Thanjavur,586,Madukkur,6323,106.16759370404752,Over-exploited
Tamil Nadu,33,Thanjavur,586,Orattanadu,6324,99.51835923227634,Critical
Tamil Nadu,33,Thanjavur,586,Papanasam,6325,95.68660603,Critical
Tamil Nadu,33,Thanjavur,586,Pattukkottai,6326,115.8376280859396,Over-exploited
Tamil Nadu,33,Thanjavur,586,Peravurani,6327,96.86439020238096,Critical
Tamil Nadu,33,Thanjavur,586,Sethubhavachatram,6328,107.01971934524109,Over-exploited
Tamil Nadu,33,Thanjavur,586,Thanjavur,6329,122.25494470706568,Over-exploited
Tamil Nadu,33,Thanjavur,586,Thiruppanandal,6330,117.01364293683054,Over-exploited
Tamil Nadu,33,Thanjavur,586,Thiruvaiyaru,6331,113.66207257419482,Over-exploited
Tamil Nadu,33,Thanjavur,586,Thiruvonam,6332,109.1606425892958,Over-exploited
Tamil Nadu,33,Thanjavur,586,Tiruvidaimarudur,6333,110.49141160971712,Over-exploited
Tamil Nadu,33,The Nilgiris,587,Coonoor,6334,27.737100804811305,Safe
Tamil Nadu,33,The Nilgiris,587,Gudalur,6335,56.63585163627527,Safe
Tamil Nadu,33,The Nilgiris,587,Kotagiri,6336,35.059204303400485,Safe
Tamil Nadu,33,The Nilgiris,587,Udhagamandalam,6337,46.31387088605887,Safe
Tamil Nadu,33,Theni,588,Andipatti,6338,82.98941672481409,Semi-critical
Tamil Nadu,33,Theni,588,Bodinayakkanur,6339,65.31784998691609,Safe
Tamil Nadu,33,Theni,588,Chinnamanur,6340,76.15618624571466,Semi-critical
Tamil Nadu,33,Theni,588,Kadamalaikundru Myladumparai,6341,82.04631593007531,Semi-critical
Tamil Nadu,33,Theni,588,Theni,6344,74.69327149845286,Semi-critical
Tamil Nadu,33,Theni,588,Uttamapalaiyam,6345,93.17577858641182,Critical
Tamil Nadu,33,Thiruvallur,589,Ellapuram,6346,63.29886004769094,Safe
Tamil Nadu,33,Thiruvallur,589,Gummidipundi,6347,36.54893904226888,Safe
Tamil Nadu,33,Thiruvallur,589,Kadambathur,6348,82.72617666,Semi-critical
Tamil Nadu,33,Thiruvallur,589,Minjur,6349,44.47661845100972,Safe
Tamil Nadu,33,Thiruvallur,589,Pallipattu,6350,87.23880449206759,Semi-critical
Tamil Nadu,33,Thiruvallur,589,Poonamallee,6351,113.06781349581846,Over-exploited
Tamil Nadu,33,Thiruvallur,589,Poondi,6352,58.20803732855557,Safe
Tamil Nadu,33,Thiruvallur,589,Puzhal,6353,70.02849639604403,Semi-critical
Tamil Nadu,33,Thiruvallur,589,R.K.Pet,6354,104.73006370984844,Over-exploited
Tamil Nadu,33,Thiruvallur,589,Sholavaram,6355,45.24984170263213,Safe
Tamil Nadu,33,Thiruvallur,589,Tiruttani,6356,92.81260352169176,Critical
Tamil Nadu,33,Thiruvallur,589,Tiruvallur,6357,65.24671389242052,Safe
Tamil Nadu,33,Thiruvallur,589,Tiruvelangadu,6358,74.36090618658906,Semi-critical
Tamil Nadu,33,Thiruvallur,589,Villivakkam,6359,104.1206885,Over-exploited
Tamil Nadu,33,Thiruvarur,590,Kodavasal,6360,148.2201463,Over-exploited
Tamil Nadu,33,Thiruvarur,590,Koradacherry,6361,114.8084719600878,Over-exploited
Tamil Nadu,33,Thiruvarur,590,Kottur,6362,44.53150288128888,Safe
Tamil Nadu,33,Thiruvarur,590,Mannargudi,6363,74.47523692,Semi-critical
Tamil Nadu,33,Thiruvarur,590,Muthupettai,6364,-100000.0,Safe
Tamil Nadu,33,Thiruvarur,590,Nannilam,6365,107.64875564476093,Over-exploited
Tamil Nadu,33,Thiruvarur,590,Nidamangalam,6366,57.769950819132475,Safe
Tamil Nadu,33,Thiruvarur,590,Thiruvarur,6367,62.33789246359156,Safe
Tamil Nadu,33,Thiruvarur,590,Tirutturaippundi,6368,-66610.31232,Safe
Tamil Nadu,33,Thiruvarur,590,Valangaiman,6369,150.6614417348463,Over-exploited
Tamil Nadu,33,Tiruchirappalli,591,Andanallur,6370,53.07650728726642,Safe
Tamil Nadu,33,Tiruchirappalli,591,Lalgudi,6371,69.9274815,Safe
Tamil Nadu,33,Tiruchirappalli,591,Manachanellur,6372,118.89660917786205,Over-exploited
Tamil Nadu,33,Tiruchirappalli,591,Manapparai,6373,144.04485350297972,Over-exploited
Tamil Nadu,33,Tiruchirappalli,591,Manikandam,6374,127.14147344382074,Over-exploited
Tamil Nadu,33,Tiruchirappalli,591,Marungapuri,6375,106.02906065013968,Over-exploited
Tamil Nadu,33,Tiruchirappalli,591,Musiri,6376,81.65700331556344,Semi-critical
Tamil Nadu,33,Tiruchirappalli,591,Pullambadi,6377,59.583036310619136,Safe
Tamil Nadu,33,Tiruchirappalli,591,Tattayyangarpettai,6378,163.48736855979166,Over-exploited
Tamil Nadu,33,Tiruchirappalli,591,Thiruverambur,6379,32.2691256,Safe
Tamil Nadu,33,Tiruchirappalli,591,Thottiam,6380,86.49437296392928,Semi-critical
Tamil Nadu,33,Tiruchirappalli,591,Turaiyur,6381,133.05699863479893,Over-exploited
Tamil Nadu,33,Tiruchirappalli,591,Uppiliapuram,6382,121.7703844348276,Over-exploited
Tamil Nadu,33,Tiruchirappalli,591,Vaiyampatti,6383,136.5678637726818,Over-exploited
Tamil Nadu,33,Tirunelveli,592,Ambasamudram,6385,4.940489246979153,Safe
Tamil Nadu,33,Tirunelveli,592,Cheranmahadevi,6386,16.196099774595105,Safe
Tamil Nadu,33,Tirunelveli,592,Kalakadu,6389,53.63175082519841,Safe
Tamil Nadu,33,Tirunelveli,592,Manur,6392,73.73788609281681,Semi-critical
Tamil Nadu,33,Tirunelveli,592,Nanguneri,6394,62.74830423642724,Safe
Tamil Nadu,33,Tirunelveli,592,Palayamkottai,6395,35.8308702,Safe
Tamil Nadu,33,Tirunelveli,592,Radhapuram,6397,74.23457692915673,Semi-critical
Tamil Nadu,33,Tirunelveli,592,Valliyoor,6401,68.04361674859932,Safe
Tamil Nadu,33,Tiruvannamalai,593,Anakkavur,6403,86.09812436829324,Semi-critical
Tamil Nadu,33,Tiruvannamalai,593,Arani,6404,72.69015973775564,Semi-critical
Tamil Nadu,33,Tiruvannamalai,593,Chengam,6405,150.1266508678536,Over-exploited
Tamil Nadu,33,Tiruvannamalai,593,Chetput,6406,90.01487723058506,Critical
Tamil Nadu,33,Tiruvannamalai,593,Cheyyar,6407,91.25861374,Critical
Tamil Nadu,33,Tiruvannamalai,593,Kalasapakkam,6409,101.85506889359476,Over-exploited
Tamil Nadu,33,Tiruvannamalai,593,Keelpennathur,6410,114.25926136103398,Over-exploited
Tamil Nadu,33,Tiruvannamalai,593,Pernamallur,6411,84.92832466384534,Semi-critical
Tamil Nadu,33,Tiruvannamalai,593,Polur,6412,104.54488965143614,Over-exploited
Tamil Nadu,33,Tiruvannamalai,593,Pudupalayam,6413,153.5680866493555,Over-exploited
Tamil Nadu,33,Tiruvannamalai,593,Thandrampet,6414,94.30999092,Critical
Tamil Nadu,33,Tiruvannamalai,593,Thellar,6415,97.57478758122726,Critical
Tamil Nadu,33,Tiruvannamalai,593,Thurinjapuram,6416,109.18124400052716,Over-exploited
Tamil Nadu,33,Tiruvannamalai,593,Tiruvannamalai,6417,104.35620409359218,Over-exploited
Tamil Nadu,33,Tiruvannamalai,593,Vandavasi,6418,101.8551942,Over-exploited
Tamil Nadu,33,Tiruvannamalai,593,Vembakkam,6419,66.61550697018511,Safe
Tamil Nadu,33,Tiruvannamalai,593,West Arani,6420,107.83580013211323,Over-exploited
Tamil Nadu,33,Tuticorin,594,Alwarthirunagari,6421,79.46103681153032,Semi-critical
Tamil Nadu,33,Tuticorin,594,Karungulam,6422,22.598028436836003,Safe
Tamil Nadu,33,Tuticorin,594,Kayathar,6423,62.250016939599696,Safe
Tamil Nadu,33,Tuticorin,594,Kovilpatti,6424,51.42451391107434,Safe
Tamil Nadu,33,Tuticorin,594,Ottapidaram,6425,43.74725722545321,Safe
Tamil Nadu,33,Tuticorin,594,Pudur,6426,23.562848013125123,Safe
Tamil Nadu,33,Tuticorin,594,Sattankulam,6427,140.4469314402941,Over-exploited
Tamil Nadu,33,Tuticorin,594,Srivaikundam,6428,20.527866834686954,Safe
Tamil Nadu,33,Tuticorin,594,Thoothukkudi,6429,31.541046311680557,Safe
Tamil Nadu,33,Tuticorin,594,Tiruchendur,6430,45.78969381919371,Safe
Tamil Nadu,33,Tuticorin,594,Udangudi,6431,103.8507632,Over-exploited
Tamil Nadu,33,Tuticorin,594,Vilathikulam,6432,19.34477052611767,Safe
Tamil Nadu,33,Vellore,595,Anaicut,6434,158.96744922073003,Over-exploited
Tamil Nadu,33,Vellore,595,Gudiyattam,6437,187.9760302227626,Over-exploited
Tamil Nadu,33,Vellore,595,K.V.Kuppam,6439,183.84588884240236,Over-exploited
Tamil Nadu,33,Vellore,595,Kaniyambadi,6441,82.39841341073266,Semi-critical
Tamil Nadu,33,Vellore,595,Katpadi,6442,73.56623097367297,Semi-critical
Tamil Nadu,33,Vellore,595,Peranambattu,6447,89.07953798045301,Semi-critical
Tamil Nadu,33,Vellore,595,Vellore,6451,158.29987071295787,Over-exploited
Tamil Nadu,33,Villupuram,596,Gingee,6454,121.5897061454054,Over-exploited
Tamil Nadu,33,Villupuram,596,Kanai,6457,97.55165966,Critical
Tamil Nadu,33,Villupuram,596,Kandamangalam,6458,106.55144489662662,Over-exploited
Tamil Nadu,33,Villupuram,596,Koliyanur,6459,100.49588999249686,Over-exploited
Tamil Nadu,33,Villupuram,596,Mailam,6460,51.25052387836537,Safe
Tamil Nadu,33,Villupuram,596,Marakkanam,6461,110.80740525442428,Over-exploited
Tamil Nadu,33,Villupuram,596,Melmalayanur,6462,116.30156729415836,Over-exploited
Tamil Nadu,33,Villupuram,596,Mugaiyur,6463,81.89105290819239,Semi-critical
Tamil Nadu,33,Villupuram,596,Olakkur,6464,116.7766414446896,Over-exploited
Tamil Nadu,33,Villupuram,596,Thiruvennainallur,6468,115.21433357764886,Over-exploited
Tamil Nadu,33,Villupuram,596,Vallam,6472,127.80938339340584,Over-exploited
Tamil Nadu,33,Villupuram,596,Vanur,6473,95.94521158208993,Critical
Tamil Nadu,33,Villupuram,596,Vikravandi,6474,111.16906603113112,Over-exploited
Tamil Nadu,33,Virudhunagar,597,Aruppukottai,6475,36.876337281625105,Safe
Tamil Nadu,33,Virudhunagar,597,Kariapatti,6476,31.462816305780105,Safe
Tamil Nadu,33,Virudhunagar,597,Narikudi,6477,35.70686378365158,Safe
Tamil Nadu,33,Virudhunagar,597,Rajapalaiyam,6478,107.15708077324712,Over-exploited
Tamil Nadu,33,Virudhunagar,597,Sattur,6479,50.05817857531457,Safe
Tamil Nadu,33,Virudhunagar,597,Sivakasi,6480,70.51552796263773,Semi-critical
Tamil Nadu,33,Virudhunagar,597,Srivilliputtur,6481,91.56401617,Critical
Tamil Nadu,33,Virudhunagar,597,Tiruchuli,6482,59.22947769611717,Safe
Tamil Nadu,33,Virudhunagar,597,Vembakottai,6483,91.06170412316996,Critical
Tamil Nadu,33,Virudhunagar,597,Virudhunagar,6484,81.05467789526769,Semi-critical
Tamil Nadu,33,Virudhunagar,597,Watrap,6485,89.26700672982125,Semi-critical
Tamil Nadu,33,Ariyalur,610,Andimadam,6255,45.15094496498865,Safe
Tamil Nadu,33,Ariyalur,610,Ariyalur,6256,43.62728779608623,Safe
Tamil Nadu,33,Ariyalur,610,Jayamkondam,6257,34.97481330365296,Safe
Tamil Nadu,33,Ariyalur,610,Sendurai,6259,55.94871335394144,Safe
Tamil Nadu,33,Ariyalur,610,T. Palur,6260,34.665391933406134,Safe
Tamil Nadu,33,Ariyalur,610,Thirumanur,6261,42.42357323867463,Safe
Tamil Nadu,33,Tiruppur,634,Avanashi,6103,121.33563410554068,Over-exploited
Tamil Nadu,33,Tiruppur,634,Gudimangalam,6104,116.78266698249664,Over-exploited
Tamil Nadu,33,Tiruppur,634,Madathukulam,6107,72.14582998739233,Semi-critical
Tamil Nadu,33,Tiruppur,634,Palladam,6109,158.92004864914136,Over-exploited
Tamil Nadu,33,Tiruppur,634,Pongalur,6113,101.99348441723356,Over-exploited
Tamil Nadu,33,Tiruppur,634,Tiruppur,6118,160.04754385044816,Over-exploited
Tamil Nadu,33,Tiruppur,634,Udumalpet,6119,95.83717876972293,Critical
Tamil Nadu,33,Tiruppur,634,Dharapuram,6160,90.13874305620608,Critical
Tamil Nadu,33,Tiruppur,634,Kangayam,6163,130.7963737110071,Over-exploited
Tamil Nadu,33,Tiruppur,634,Kundadam,6165,114.10368273760918,Over-exploited
Tamil Nadu,33,Tiruppur,634,Mulanur,6167,137.04662029497268,Over-exploited
Tamil Nadu,33,Tiruppur,634,Uttukkuli,6173,116.20399758472804,Over-exploited
Tamil Nadu,33,Tiruppur,634,Vellakoil,6174,121.47399741800328,Over-exploited
Tamil Nadu,33,Kallakurichi,729,Chinnasalem,6453,119.56611973392464,Over-exploited
Tamil Nadu,33,Kallakurichi,729,Kallakkurichi,6455,107.07978538204704,Over-exploited
Tamil Nadu,33,Kallakurichi,729,Kalrayanhills,6456,61.890373843156354,Safe
Tamil Nadu,33,Kallakurichi,729,Rishivandiam,6465,58.17620171560425,Safe
Tamil Nadu,33,Kallakurichi,729,Sankarapuram,6466,77.77851685,Semi-critical
Tamil Nadu,33,Kallakurichi,729,Thiagadurgam,6467,101.32799670728502,Over-exploited
Tamil Nadu,33,Kallakurichi,729,Thiruvennainallur,6468,118.65981923827408,Over-exploited
Tamil Nadu,33,Kallakurichi,729,Tirukkoyilur,6469,67.65943649669812,Safe
Tamil Nadu,33,Kallakurichi,729,Tirunavalur,6470,68.81567350626031,Safe
Tamil Nadu,33,Kallakurichi,729,Ulundurpet,6471,107.21976822832822,Over-exploited
Tamil Nadu,33,Chengalpattu,730,Acharapakkam,6175,98.88384906708755,Critical
Tamil Nadu,33,Chengalpattu,730,Chithamur,6176,87.48675124397282,Semi-critical
Tamil Nadu,33,Chengalpattu,730,Kattankolathur,6178,88.78622416139885,Semi-critical
Tamil Nadu,33,Chengalpattu,730,Lathur,6180,78.20138331406076,Semi-critical
Tamil Nadu,33,Chengalpattu,730,Madurantakam,6181,68.33049704920074,Safe
Tamil Nadu,33,Chengalpattu,730,St.Thomas Mount,6183,34.88792941898342,Safe
Tamil Nadu,33,Chengalpattu,730,Thiruporur,6184,99.46786126,Critical
Tamil Nadu,33,Chengalpattu,730,Tirukkalukunram,6185,92.49212459720609,Critical
Tamil Nadu,33,Ranipet,731,Arakkonam,6435,73.22689615114182,Semi-critical
Tamil Nadu,33,Ranipet,731,Arcot,6436,146.80810548418327,Over-exploited
Tamil Nadu,33,Ranipet,731,Kaveripakkam,6443,76.41752621034414,Semi-critical
Tamil Nadu,33,Ranipet,731,Nemili,6446,86.99162910868063,Semi-critical
Tamil Nadu,33,Ranipet,731,Sholinghur,6448,77.62740860771726,Semi-critical
Tamil Nadu,33,Ranipet,731,Timiri,6449,98.39796103,Critical
Tamil Nadu,33,Ranipet,731,Walajapet,6452,169.48618910058747,Over-exploited
Tamil Nadu,33,Tirupathur,732,Alangayan,6433,144.20972562783717,Over-exploited
Tamil Nadu,33,Tirupathur,732,Jolarpet,6438,112.91463091197502,Over-exploited
Tamil Nadu,33,Tirupathur,732,Kandili,6440,110.27845947420056,Over-exploited
Tamil Nadu,33,Tirupathur,732,Madhanur,6444,169.48835728240303,Over-exploited
Tamil Nadu,33,Tirupathur,732,Natrampalli,6445,181.66987590190027,Over-exploited
Tamil Nadu,33,Tirupathur,732,Peranambattu,6447,89.07953798045301,Semi-critical
Tamil Nadu,33,Tirupathur,732,Tiruppattur,6450,106.5682418082102,Over-exploited
Tamil Nadu,33,Tenkasi,733,Alangulam,6384,110.9930311722098,Over-exploited
Tamil Nadu,33,Tenkasi,733,Kadaiyanallur,6387,88.14438482453758,Semi-critical
Tamil Nadu,33,Tenkasi,733,Kadayam,6388,95.40098560452216,Critical
Tamil Nadu,33,Tenkasi,733,Keelapavoor,6390,121.79255216771296,Over-exploited
Tamil Nadu,33,Tenkasi,733,Kuruvikulam,6391,127.75948442645006,Over-exploited
Tamil Nadu,33,Tenkasi,733,Melaneelithanallur,6393,151.1539063023614,Over-exploited
Tamil Nadu,33,Tenkasi,733,Sankarankovil,6398,152.33579942683912,Over-exploited
Tamil Nadu,33,Tenkasi,733,Shencottah,6399,32.103384332682424,Safe
Tamil Nadu,33,Tenkasi,733,Tenkasi,6400,40.35570387855603,Safe
Tamil Nadu,33,Tenkasi,733,Vasudevanallur,6402,74.21331808477781,Semi-critical
Andaman And Nicobar Islands,35,South Andamans,602,Ferrargunj,6493,0.017415535,Safe
Andaman And Nicobar Islands,35,South Andamans,602,Little Andaman,6494,1.9215568103903813,Safe
Andaman And Nicobar Islands,35,South Andamans,602,Prothrapur,6496,1.376193462234414,Safe
Andaman And Nicobar Islands,35,Nicobars,603,Campbell Bay,6498,0.303030303030303,Safe
Andaman And Nicobar Islands,35,North And Middle Andaman,632,Diglipur,6492,0.4822274357215974,Safe
Andaman And Nicobar Islands,35,North And Middle Andaman,632,Mayabunder,6495,4.428945859657009,Safe
Andaman And Nicobar Islands,35,North And Middle Andaman,632,Rangat,6497,0.2612215969595867,Safe
Telangana,36,Adilabad,501,Bazarhatnoor,4636,67.86407087505162,Safe
Telangana,36,Adilabad,501,Bela,4638,41.14553617227843,Safe
Telangana,36,Adilabad,501,Boath,4642,69.17644685500485,Safe
Telangana,36,Adilabad,501,Gudihatnur,4647,75.32975149336082,Semi-critical
Telangana,36,Adilabad,501,Ichoda,4648,69.09619644815946,Safe
Telangana,36,Adilabad,501,Indervelly,4649,73.43107746967178,Semi-critical
Telangana,36,Adilabad,501,Jainath,4650,37.22122405317685,Safe
Telangana,36,Adilabad,501,Narnoor,4670,67.29766817888562,Safe
Telangana,36,Adilabad,501,Neradigonda,4672,73.32317657827274,Semi-critical
Telangana,36,Adilabad,501,Talamadugu,4678,77.46268740904524,Semi-critical
Telangana,36,Adilabad,501,Tamsi,4679,75.63174343,Semi-critical
Telangana,36,Adilabad,501,Utnoor,4683,74.05690278796317,Semi-critical
Telangana,36,Adilabad,501,Adilabad Rural,7142,22.69675093185332,Safe
Telangana,36,Adilabad,501,Mavala,7143,77.46268740904524,Semi-critical
Telangana,36,Adilabad,501,Bheempur,7189,72.41844845334727,Semi-critical
Telangana,36,Adilabad,501,Sirikonda,7190,71.02293310169432,Semi-critical
Telangana,36,Adilabad,501,Gadiguda,7191,47.98665861687025,Safe
Telangana,36,Karimnagar,508,Chigurumamidi,5000,73.99963847959322,Semi-critical
Telangana,36,Karimnagar,508,Choppadandi,5001,62.38525461,Safe
Telangana,36,Karimnagar,508,Gangadhara,5008,94.51012334708224,Critical
Telangana,36,Karimnagar,508,Huzurabad,5011,45.264475299811394,Safe
Telangana,36,Karimnagar,508,Jammikunta,5014,41.94417949599606,Safe
Telangana,36,Karimnagar,508,Karimnagar Rural,5018,62.03990247312811,Safe
Telangana,36,Karimnagar,508,Manakondur,5029,35.50589856526704,Safe
Telangana,36,Karimnagar,508,Ramadugu,5040,91.85097349146906,Critical
Telangana,36,Karimnagar,508,V. Saidapur,5042,88.98182600973892,Semi-critical
Telangana,36,Karimnagar,508,Shankarapatnam,5044,34.11184264914503,Safe
Telangana,36,Karimnagar,508,Thimmapur (L.M.D.),5048,57.82355787201941,Safe
Telangana,36,Karimnagar,508,Veenavanka,5049,33.45499857272462,Safe
Telangana,36,Karimnagar,508,Kothapally,7204,62.39710988498389,Safe
Telangana,36,Karimnagar,508,Ganneruvaram,7205,71.02574649034247,Semi-critical
Telangana,36,Karimnagar,508,Ellandakunta,7206,49.20986919,Safe
Telangana,36,Khammam,509,Bonakal,5057,19.31643944181897,Safe
Telangana,36,Khammam,509,Chinthakani,5061,30.454555992024947,Safe
Telangana,36,Khammam,509,Enkoor,5065,31.65421371832964,Safe
Telangana,36,Khammam,509,Kallur,5069,16.04723721443658,Safe
Telangana,36,Khammam,509,Kamepally,5070,75.49226106069604,Semi-critical
Telangana,36,Khammam,509,Khammam (Rural),5071,54.11339467051569,Safe
Telangana,36,Khammam,509,Konijerla,5073,21.66827565666844,Safe
Telangana,36,Khammam,509,Kusumanchi,5077,62.28671117184652,Safe
Telangana,36,Khammam,509,Madhira,5078,21.435710213414875,Safe
Telangana,36,Khammam,509,Mudigonda,5080,26.51177378438102,Safe
Telangana,36,Khammam,509,Nelakondapally,5082,24.253373736818443,Safe
Telangana,36,Khammam,509,Penubally,5084,71.39361472787103,Semi-critical
Telangana,36,Khammam,509,Sathupally,5086,82.17021970362921,Semi-critical
Telangana,36,Khammam,509,Singareni,5087,85.96950223854422,Semi-critical
Telangana,36,Khammam,509,Thallada,5089,19.89795787315981,Safe
Telangana,36,Khammam,509,Thirumalayapalem,5090,80.50728283830856,Semi-critical
Telangana,36,Khammam,509,Vemsoor,5093,86.57314790655674,Semi-critical
Telangana,36,Khammam,509,Wyra,5096,18.455206408104555,Safe
Telangana,36,Khammam,509,Yerrupalem,5098,53.12014282317447,Safe
