as_on,state_name,state_code,district_name,district_code,block_name,block_code,sc_population,st_population,gen_population
01-04-2021,Tripura,16,Unakoti,655,Chandipur,6785,15230,11731,30319
01-04-2021,Tripura,16,West Tripura,272,Dukli,2436,39146,11795,80156
01-04-2021,Tripura,16,West Tripura,272,Hezamara,2437,289,44052,267
01-04-2021,Tripura,16,West Tripura,272,Jirania,2439,12038,13828,27976
01-04-2021,Tripura,16,West Tripura,272,Mandai,2443,502,57574,2436
01-04-2021,Tripura,16,West Tripura,272,Mohanpur,2445,15677,5981,22567
01-04-2021,Tripura,16,West Tripura,272,Lefunga,6721,95,16022,332
01-04-2021,Tripura,16,West Tripura,272,Old Agartala,6790,16556,10219,35463
01-04-2021,Tripura,16,West Tripura,272,Bamutia,6791,22365,2145,31352
01-04-2021,Tripura,16,West Tripura,272,Belbari,6792,330,33478,1349
01-04-2021,Uttar Pradesh,9,Agra,118,Achhnera,803,39900,144,167581
01-04-2021,Uttar Pradesh,9,Agra,118,Akola,804,31054,218,120018
01-04-2021,Uttar Pradesh,9,Agra,118,Bah,805,48162,39,120003
01-04-2021,Uttar Pradesh,9,Agra,118,Barauli Ahir,806,65146,184,219323
01-04-2021,Uttar Pradesh,9,Agra,118,Bichpuri,807,44694,177,116878
01-04-2021,Uttar Pradesh,9,Agra,118,Etmadpur,808,41758,43,129307
01-04-2021,Uttar Pradesh,9,Agra,118,Fatehabad,809,32585,12,188948
01-04-2021,Uttar Pradesh,9,Agra,118,Fatehpur Sikri,810,42354,32,129911
01-04-2021,Uttar Pradesh,9,Agra,118,Jagner,811,26609,4,93673
01-04-2021,Uttar Pradesh,9,Agra,118,Jaitpur Kalan,812,22286,13,107027
01-04-2021,Uttar Pradesh,9,Agra,118,Khandauli,813,47415,17,148891
01-04-2021,Uttar Pradesh,9,Agra,118,Kheragarh,814,36687,161,129783
01-04-2021,Uttar Pradesh,9,Agra,118,Pinahat,815,25988,1,108843
01-04-2021,Uttar Pradesh,9,Agra,118,Saiyan,816,32139,101,140922
01-04-2021,Uttar Pradesh,9,Agra,118,Shamsabad,817,47453,6,182273
01-04-2021,Uttar Pradesh,9,Aligarh,119,Akrabad,818,34975,6,143300
01-04-2021,Uttar Pradesh,9,Aligarh,119,Atrauli,819,41774,230,183130
01-04-2021,Uttar Pradesh,9,Aligarh,119,Bijauli,820,37923,2,163120
01-04-2021,Uttar Pradesh,9,Aligarh,119,Chandaus,821,36118,1,118987
01-04-2021,Uttar Pradesh,9,Aligarh,119,Dhanipur,822,61622,3,163506
01-04-2021,Uttar Pradesh,9,Aligarh,119,Gangiri,823,55801,1200,232068
01-04-2021,Uttar Pradesh,9,Aligarh,119,Gonda,824,44612,13,154891
01-04-2021,Uttar Pradesh,9,Aligarh,119,Iglas,825,52706,0,143937
01-04-2021,Uttar Pradesh,9,Aligarh,119,Jawan,826,45495,267,154081
01-04-2021,Uttar Pradesh,9,Aligarh,119,Khair,827,45289,5,142054
01-04-2021,Uttar Pradesh,9,Aligarh,119,Lodha,828,80544,27,227720
01-04-2021,Uttar Pradesh,9,Aligarh,119,Tappal,829,52030,1,156266
01-04-2021,Uttar Pradesh,9,Ambedkar Nagar,121,Akbarpur,850,76623,22,256685
01-04-2021,Uttar Pradesh,9,Ambedkar Nagar,121,Baskhari,851,57470,17,160036
01-04-2021,Uttar Pradesh,9,Ambedkar Nagar,121,Bhiti,852,43191,40,144036
01-04-2021,Uttar Pradesh,9,Ambedkar Nagar,121,Bhiyaon,853,58153,5,166855
01-04-2021,Uttar Pradesh,9,Ambedkar Nagar,121,Jahangirganj,854,64874,53,164211
01-04-2021,Uttar Pradesh,9,Ambedkar Nagar,121,Jalalpur,855,97696,56,235850
01-04-2021,Uttar Pradesh,9,Ambedkar Nagar,121,Katehari,856,55305,245,178168
01-04-2021,Uttar Pradesh,9,Ambedkar Nagar,121,Ramnagar,857,66779,9,181932
01-04-2021,Uttar Pradesh,9,Ambedkar Nagar,121,Tanda,858,88122,246,215570
01-04-2021,Uttar Pradesh,9,Amethi,640,Amethi,1578,24624,11,107598
01-04-2021,Uttar Pradesh,9,Amethi,640,Bahadurpur,1465,40569,13,96458
01-04-2021,Uttar Pradesh,9,Amethi,640,Bhadar,1581,27420,28,106911
01-04-2021,Uttar Pradesh,9,Amethi,640,Bhetua,1582,20962,13,82696
01-04-2021,Uttar Pradesh,9,Amethi,640,Gauriganj,1586,34650,19,92783
01-04-2021,Uttar Pradesh,9,Amethi,640,Jagdishpur,1587,63053,4,191422
01-04-2021,Uttar Pradesh,9,Amethi,640,Jamo,1589,56543,48,127073
01-04-2021,Uttar Pradesh,9,Amethi,640,Musafirkhana,1595,38630,9,105509
01-04-2021,Uttar Pradesh,9,Amethi,640,Sangrampur,1597,13880,50,70900
01-04-2021,Uttar Pradesh,9,Amethi,640,Shahgarh,1598,18867,0,64439
01-04-2021,Uttar Pradesh,9,Amethi,640,Shukul Bazar,1599,47657,5,127769
01-04-2021,Uttar Pradesh,9,Amethi,640,Singhpur,1481,64180,269,150599
01-04-2021,Uttar Pradesh,9,Amethi,640,Tiloi,1482,44053,61,121148
01-04-2021,Uttar Pradesh,9,Amroha,154,Amroha,1252,43212,9,208444
01-04-2021,Uttar Pradesh,9,Amroha,154,Dhanaura,1253,51518,1,161617
01-04-2021,Uttar Pradesh,9,Amroha,154,Gajraula,1254,39590,2,162034
01-04-2021,Uttar Pradesh,9,Amroha,154,Gangeshwari,1255,50574,0,186693
01-04-2021,Uttar Pradesh,9,Amroha,154,Hasanpur,1256,41049,1,187516
01-04-2021,Uttar Pradesh,9,Amroha,154,Joya,1257,68935,16,280079
01-04-2021,Uttar Pradesh,9,Auraiya,122,Achhalda,859,55720,10,125296
01-04-2021,Uttar Pradesh,9,Auraiya,122,Airwakatra,864,31369,21,112905
01-04-2021,Uttar Pradesh,9,Auraiya,122,Ajitmal,860,63252,2,106243
01-04-2021,Uttar Pradesh,9,Auraiya,122,Auraiya,861,67414,15,138319
01-04-2021,Uttar Pradesh,9,Auraiya,122,Bhagyanagar,862,69309,30,134588
01-04-2021,Uttar Pradesh,9,Auraiya,122,Bidhuna,863,47782,13,135313
01-04-2021,Uttar Pradesh,9,Auraiya,122,Sahar,865,56982,1,134219
01-04-2021,Uttar Pradesh,9,Ayodhya,140,Amaniganj,1086,56486,27,136801
01-04-2021,Uttar Pradesh,9,Ayodhya,140,Bikapur,1087,33119,0,145847
01-04-2021,Uttar Pradesh,9,Ayodhya,140,Hastinganj,1088,40054,1,128030
01-04-2021,Uttar Pradesh,9,Ayodhya,140,Masodha,1089,59258,9,182651
01-04-2021,Uttar Pradesh,9,Ayodhya,140,Mavai,1090,44394,38,130171
01-04-2021,Uttar Pradesh,9,Ayodhya,140,Maya Bazar,1091,47494,3,148309
01-04-2021,Uttar Pradesh,9,Ayodhya,140,Milkipur,1092,51511,2,154158
01-04-2021,Uttar Pradesh,9,Ayodhya,140,Pura Bazar,1093,45600,588,160623
01-04-2021,Uttar Pradesh,9,Ayodhya,140,Rudauli,954,71054,21,206437
01-04-2021,Uttar Pradesh,9,Ayodhya,140,Sohawal,1094,62777,38,163652
01-04-2021,Uttar Pradesh,9,Ayodhya,140,Tarun,1095,43923,3,178876
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Ahiraula,866,50763,381,177339
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Atrauliya,867,31833,47,105202
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Azamatgarh,868,57779,550,174664
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Bilariaganj,869,76214,454,191051
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Haraiya,870,52858,128,160123
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Jahanaganj,871,64904,561,152183
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Koilsa,872,42999,74,152056
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Lalganj,873,70378,334,149817
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Mahrajganj,874,46673,461,154214
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Matinganj,875,44141,431,163166
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Meh Nagar,876,65571,914,129360
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Mirzapur,877,54021,27,167598
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Mohammadpur,878,54895,481,148739
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Palhana,879,33350,562,84652
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Palhani,880,44568,1102,189643
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Pawai,881,54327,305,170846
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Phulpur,882,50902,44,165509
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Rani Ki Sarai,883,55716,256,139629
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Sathiyaon,884,61678,464,173411
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Tahbarpur,885,45633,17,142459
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Tarwan,886,58465,583,141312
01-04-2021,Uttar Pradesh,9,Azamgarh,123,Tekma,887,85896,117,127033
01-04-2021,Uttar Pradesh,9,Baghpat,124,Bagpat,888,27122,0,152499
01-04-2021,Uttar Pradesh,9,Baghpat,124,Baraut,889,29979,11,214738
01-04-2021,Uttar Pradesh,9,Baghpat,124,Binauli,890,26272,1,194840
01-04-2021,Uttar Pradesh,9,Baghpat,124,Chhaprauli,891,14371,1,141114
01-04-2021,Uttar Pradesh,9,Baghpat,124,Khekara,892,19707,0,130082
01-04-2021,Uttar Pradesh,9,Baghpat,124,Pilana,893,22058,0,156605
01-04-2021,Uttar Pradesh,9,Bahraich,125,Balaha,894,38475,68,220787
01-04-2021,Uttar Pradesh,9,Bahraich,125,Chitaura,895,57965,5,212443
01-04-2021,Uttar Pradesh,9,Bahraich,125,Huzoorpur,896,25123,0,185905
01-04-2021,Uttar Pradesh,9,Bahraich,125,Jarwal,897,23563,0,219262
01-04-2021,Uttar Pradesh,9,Bahraich,125,Kaisarganj,898,23579,74,201076
01-04-2021,Uttar Pradesh,9,Bahraich,125,Mahasi,899,40114,0,207261
01-04-2021,Uttar Pradesh,9,Bahraich,125,Mihinpurwa,900,74474,11633,319182
01-04-2021,Uttar Pradesh,9,Bahraich,125,Nawabganj,901,42513,45,164634
01-04-2021,Uttar Pradesh,9,Bahraich,125,Payagpur,903,44792,0,170327
01-04-2021,Uttar Pradesh,9,Bahraich,125,Phakharpur,902,29490,5,245671
01-04-2021,Uttar Pradesh,9,Bahraich,125,Risia,904,35486,0,201339
01-04-2021,Uttar Pradesh,9,Bahraich,125,Shivpur,905,36842,0,225201
01-04-2021,Uttar Pradesh,9,Bahraich,125,Tejwapur,906,27046,512,202168
01-04-2021,Uttar Pradesh,9,Bahraich,125,Visheshwarganj,907,39841,0,187234
01-04-2021,Uttar Pradesh,9,Ballia,126,Bairiya,908,22901,9756,158268
01-04-2021,Uttar Pradesh,9,Ballia,126,Bansdih,909,18307,6396,149521
01-04-2021,Uttar Pradesh,9,Ballia,126,Belhari,910,17314,2400,119513
01-04-2021,Uttar Pradesh,9,Ballia,126,Beruarwari,911,13498,5664,114212
01-04-2021,Uttar Pradesh,9,Ballia,126,Chilkahar,912,40442,4182,150862
01-04-2021,Uttar Pradesh,9,Ballia,126,Dubhad,913,23343,5015,164710
01-04-2021,Uttar Pradesh,9,Ballia,126,Garwar,914,31643,6844,141033
01-04-2021,Uttar Pradesh,9,Ballia,126,Hanumanganj,915,24763,10878,183461
01-04-2021,Uttar Pradesh,9,Ballia,126,Maniyar,916,18409,6486,124763
01-04-2021,Uttar Pradesh,9,Ballia,126,Murli Chhapra,917,19977,5354,132337
01-04-2021,Uttar Pradesh,9,Ballia,126,Nagra,918,67144,7306,214414
01-04-2021,Uttar Pradesh,9,Ballia,126,Navanagar,919,31335,6386,133706
01-04-2021,Uttar Pradesh,9,Ballia,126,Pandah,920,28354,4322,125370
01-04-2021,Uttar Pradesh,9,Ballia,126,Rasra,921,51476,5232,160175
01-04-2021,Uttar Pradesh,9,Ballia,126,Revati,922,19244,6547,139233
01-04-2021,Uttar Pradesh,9,Ballia,126,Siar,923,51763,6174,199772
01-04-2021,Uttar Pradesh,9,Ballia,126,Sohaon,924,26972,5148,145285
01-04-2021,Uttar Pradesh,9,Balrampur,127,Balrampur,925,64868,86,286881
01-04-2021,Uttar Pradesh,9,Balrampur,127,Gaindas Buzurg,926,25747,0,130218
01-04-2021,Uttar Pradesh,9,Balrampur,127,Gasari,927,38008,5996,228843
01-04-2021,Uttar Pradesh,9,Balrampur,127,Haraya Satgharwa,928,48131,31,249748
01-04-2021,Uttar Pradesh,9,Balrampur,127,Pachperwa,929,27297,21635,191588
01-04-2021,Uttar Pradesh,9,Balrampur,127,Rehra Bazar,930,30532,0,217102
01-04-2021,Uttar Pradesh,9,Balrampur,127,Shri Dutt Ganj,931,19836,0,163265
01-04-2021,Uttar Pradesh,9,Balrampur,127,Tulsipur,932,35658,1422,261334
01-04-2021,Uttar Pradesh,9,Balrampur,127,Utraula,933,23675,1,141739
01-04-2021,Uttar Pradesh,9,Banda,128,Baberu,934,47272,0,179239
01-04-2021,Uttar Pradesh,9,Banda,128,Badokhar Khurd,935,48443,38,167065
01-04-2021,Uttar Pradesh,9,Banda,128,Bisanda,936,49797,1,141697
01-04-2021,Uttar Pradesh,9,Banda,128,Jaspura,937,14426,2,98118
01-04-2021,Uttar Pradesh,9,Banda,128,Kamasin,938,40839,0,143879
01-04-2021,Uttar Pradesh,9,Banda,128,Mahua,939,64826,1,162969
01-04-2021,Uttar Pradesh,9,Banda,128,Naraini,940,58475,14,210815
01-04-2021,Uttar Pradesh,9,Banda,128,Tindwari,941,37121,4,150526
01-04-2021,Uttar Pradesh,9,Bara Banki,129,Bani Kodar,942,80188,22,165708
01-04-2021,Uttar Pradesh,9,Bara Banki,129,Banki,943,47150,8,148616
01-04-2021,Uttar Pradesh,9,Bara Banki,129,Dariyabad,944,58981,38,124260
01-04-2021,Uttar Pradesh,9,Bara Banki,129,Dewa,945,63321,104,149910
01-04-2021,Uttar Pradesh,9,Bara Banki,129,Fatehpur,946,60817,114,196283
01-04-2021,Uttar Pradesh,9,Bara Banki,129,Haidargarh,947,72925,0,140374
01-04-2021,Uttar Pradesh,9,Bara Banki,129,Harakh,948,66411,65,126561
01-04-2021,Uttar Pradesh,9,Bara Banki,129,Masauli,949,50820,1,147289
01-04-2021,Uttar Pradesh,9,Bara Banki,129,Nindaura,951,81843,18,163374
01-04-2021,Uttar Pradesh,9,Bara Banki,129,Puredalai,952,32939,289,106265
01-04-2021,Uttar Pradesh,9,Bara Banki,129,Ramnagar,953,37437,11,151508
01-04-2021,Uttar Pradesh,9,Bara Banki,129,Siddhaur,955,87020,24,144984
01-04-2021,Uttar Pradesh,9,Bara Banki,129,Sirauli Gauspur,956,43421,104,137645
01-04-2021,Uttar Pradesh,9,Bara Banki,129,Suratganj,957,35276,72,204732
01-04-2021,Uttar Pradesh,9,Bara Banki,129,Triveniganj,958,70908,0,119573
01-04-2021,Uttar Pradesh,9,Bareilly,130,Aalampur Jafrabad,959,35746,18,207375
01-04-2021,Uttar Pradesh,9,Bareilly,130,Baheri,960,43588,31,209507
01-04-2021,Uttar Pradesh,9,Bareilly,130,Bhadpura,961,26379,11,147141
01-04-2021,Uttar Pradesh,9,Bareilly,130,Bhojipura,962,23095,111,179720
01-04-2021,Uttar Pradesh,9,Bareilly,130,Bhuta,963,39044,5,183553
01-04-2021,Uttar Pradesh,9,Bareilly,130,Bithiri Chainpur,964,36546,105,212542
01-04-2021,Uttar Pradesh,9,Bareilly,130,Damkhoda,965,33168,1,161602
01-04-2021,Uttar Pradesh,9,Bareilly,130,Faridpur,966,34871,6,155514
01-04-2021,Uttar Pradesh,9,Bareilly,130,Fatehganj West,967,24209,11,144249
01-04-2021,Uttar Pradesh,9,Bareilly,130,Kyara,968,21316,32,132743
01-04-2021,Uttar Pradesh,9,Bareilly,130,Majhgawan,969,34584,1,207486
01-04-2021,Uttar Pradesh,9,Bareilly,130,Mirganj,970,28183,16,148622
01-04-2021,Uttar Pradesh,9,Bareilly,130,Nawabganj,971,42549,33,236894
01-04-2021,Uttar Pradesh,9,Bareilly,130,Ram Nagar,972,32568,13,142410
01-04-2021,Uttar Pradesh,9,Bareilly,130,Shergarh,973,25669,6,216138
01-04-2021,Uttar Pradesh,9,Basti,131,Bahadurpur,974,44486,79,135990
01-04-2021,Uttar Pradesh,9,Basti,131,Bankati,975,55659,381,144631
01-04-2021,Uttar Pradesh,9,Basti,131,Basti,976,54812,121,201413
01-04-2021,Uttar Pradesh,9,Basti,131,Dubaulia,977,27712,87,93746
01-04-2021,Uttar Pradesh,9,Basti,131,Gaur,978,44951,779,176668
01-04-2021,Uttar Pradesh,9,Basti,131,Harraiya,979,37500,60,139451
01-04-2021,Uttar Pradesh,9,Basti,131,Kaptanganj,980,26317,264,93498
01-04-2021,Uttar Pradesh,9,Basti,131,Kudaraha,981,33644,535,114189
01-04-2021,Uttar Pradesh,9,Basti,131,Paras Rampur,982,37987,178,165352
01-04-2021,Uttar Pradesh,9,Basti,131,Ramnagar,983,29602,138,153930
01-04-2021,Uttar Pradesh,9,Basti,131,Rudhauli,984,27213,158,114857
01-04-2021,Uttar Pradesh,9,Basti,131,Saltaua Gopal Pur,985,36992,352,163457
01-04-2021,Uttar Pradesh,9,Basti,131,Sau Ghat,986,43034,374,131214
01-04-2021,Uttar Pradesh,9,Basti,131,Vikramjot,987,28538,49,122234
01-04-2021,Uttar Pradesh,9,Bhadohi,179,Abhauli,1510,29496,214,106370
01-04-2021,Uttar Pradesh,9,Bhadohi,179,Aurai,1511,86782,443,251058
01-04-2021,Uttar Pradesh,9,Bhadohi,179,Bhadohi,1512,76806,334,229571
01-04-2021,Uttar Pradesh,9,Bhadohi,179,Digh,1513,59814,642,220024
01-04-2021,Uttar Pradesh,9,Bhadohi,179,Gyanpur,1514,54880,180,189169
01-04-2021,Uttar Pradesh,9,Bhadohi,179,Suriyawan,1515,41307,175,110618
01-04-2021,Uttar Pradesh,9,Bijnor,132,Afajalganj(Kasampur Garhi),988,59643,383,200610
01-04-2021,Uttar Pradesh,9,Bijnor,132,Alhepur,990,71268,0,193107
01-04-2021,Uttar Pradesh,9,Bijnor,132,Budhanpur,989,47915,100,151643
01-04-2021,Uttar Pradesh,9,Bijnor,132,Haldaur,991,62924,2,199034
01-04-2021,Uttar Pradesh,9,Bijnor,132,Jalilpur,992,56572,3,218858
01-04-2021,Uttar Pradesh,9,Bijnor,132,Kiratpur,993,56421,0,132226
01-04-2021,Uttar Pradesh,9,Bijnor,132,Kotwali,994,109668,2214,291209
01-04-2021,Uttar Pradesh,9,Bijnor,132,Mo. Purdewal,995,86475,300,197731
01-04-2021,Uttar Pradesh,9,Bijnor,132,Najibabad,996,106731,591,266098
01-04-2021,Uttar Pradesh,9,Bijnor,132,Netaur,997,60982,32,155318
01-04-2021,Uttar Pradesh,9,Bijnor,132,Noorpur,998,63169,0,245671
01-04-2021,Uttar Pradesh,9,Budaun,133,Ambiapur,999,52902,0,146913
01-04-2021,Uttar Pradesh,9,Budaun,133,Asafpur,1000,43354,0,142310
01-04-2021,Uttar Pradesh,9,Budaun,133,Bisauli,1001,44343,0,135245
01-04-2021,Uttar Pradesh,9,Budaun,133,Dahgavan,1002,18410,0,191737
01-04-2021,Uttar Pradesh,9,Budaun,133,Dataganj,1003,21724,1,127830
01-04-2021,Uttar Pradesh,9,Budaun,133,Islamnagar,1005,33569,0,113250
01-04-2021,Uttar Pradesh,9,Budaun,133,Jagat,1006,45498,4,171853
01-04-2021,Uttar Pradesh,9,Budaun,133,Mion,1008,31087,0,136967
01-04-2021,Uttar Pradesh,9,Budaun,133,Qadar Chowk,1009,30005,0,148099
01-04-2021,Uttar Pradesh,9,Budaun,133,Sahaswan,1011,43649,0,180402
01-04-2021,Uttar Pradesh,9,Budaun,133,Salarpur,1012,31583,0,148253
01-04-2021,Uttar Pradesh,9,Budaun,133,Samrer,1013,22749,0,122348
01-04-2021,Uttar Pradesh,9,Budaun,133,Ujhani,1014,43463,0,178803
01-04-2021,Uttar Pradesh,9,Budaun,133,Usawan,1015,27794,0,117620
01-04-2021,Uttar Pradesh,9,Budaun,133,Wazirganj,1016,32749,0,121950
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Agauta,1017,23968,471,110118
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Annupshahr,1018,55182,0,139578
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Araniya,1019,48349,0,119564
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Bhawan Bahadur Nagar,1020,24567,3,90817
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Bulandshahr,1021,46539,5,164059
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Danpur,1022,36196,9,164960
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Dibai,1023,34870,0,165160
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Gulaothi,1024,16450,0,100286
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Jahangirabad,1025,34297,0,141304
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Khurja,1026,82258,100,167708
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Lakhaothi,1027,24873,0,102324
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Pahasu,1028,58298,0,156405
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Shikarpur,1029,53636,1,128191
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Sikandrabad,1030,75006,1,236807
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Syana,1031,22775,24,98958
01-04-2021,Uttar Pradesh,9,Bulandshahr,134,Unchagaon,1032,28583,0,135104
01-04-2021,Uttar Pradesh,9,Chandauli,135,Barhani,1033,46888,4599,159443
01-04-2021,Uttar Pradesh,9,Chandauli,135,Chahaniya,1034,46348,2737,181524
01-04-2021,Uttar Pradesh,9,Chandauli,135,Chakiya,1035,49524,3423,137644
01-04-2021,Uttar Pradesh,9,Chandauli,135,Chandauli,1036,56520,4637,152322
01-04-2021,Uttar Pradesh,9,Chandauli,135,Dhanapur,1037,54912,4713,177424
01-04-2021,Uttar Pradesh,9,Chandauli,135,Naugarh,1038,28487,8130,50745
01-04-2021,Uttar Pradesh,9,Chandauli,135,Niyamatabad,1039,51415,2102,249185
01-04-2021,Uttar Pradesh,9,Chandauli,135,Sakaldiha,1041,76892,6114,206659
01-04-2021,Uttar Pradesh,9,Chandauli,135,Shahabganj,1040,48682,3694,110238
01-04-2021,Uttar Pradesh,9,Chitrakoot,136,Karbi (Chitrakoot Dham),1042,59492,0,201977
01-04-2021,Uttar Pradesh,9,Chitrakoot,136,Manikpur,1043,68354,0,118250
01-04-2021,Uttar Pradesh,9,Chitrakoot,136,Mau,1044,40297,348,117946
01-04-2021,Uttar Pradesh,9,Chitrakoot,136,Pahari,1045,57601,0,167631
01-04-2021,Uttar Pradesh,9,Chitrakoot,136,Ramnagar,1046,31675,21,84937
01-04-2021,Uttar Pradesh,9,Deoria,137,Baitalpur,1047,36655,8223,187937
01-04-2021,Uttar Pradesh,9,Deoria,137,Bankata,1048,26765,10952,168222
01-04-2021,Uttar Pradesh,9,Deoria,137,Barhaj,1049,25398,3435,116994
01-04-2021,Uttar Pradesh,9,Deoria,137,Bhagalpur,1050,29743,6306,122292
01-04-2021,Uttar Pradesh,9,Deoria,137,Bhaluani,1051,33520,6475,165814
01-04-2021,Uttar Pradesh,9,Deoria,137,Bhatni,1052,27383,8817,145235
01-04-2021,Uttar Pradesh,9,Deoria,137,Bhatpar Rani,1053,25193,9016,151663
01-04-2021,Uttar Pradesh,9,Deoria,137,Deoria,1054,37534,9822,205707
01-04-2021,Uttar Pradesh,9,Deoria,137,Desai Deoria,1055,18534,4117,118494
01-04-2021,Uttar Pradesh,9,Deoria,137,Gauri Bazar,1056,40356,5448,216514
01-04-2021,Uttar Pradesh,9,Deoria,137,Lar,1057,26475,6988,139994
01-04-2021,Uttar Pradesh,9,Deoria,137,Pathardewa,1058,26250,5686,156109
01-04-2021,Uttar Pradesh,9,Deoria,137,Rampur Karkhana,1059,27877,6544,128510
01-04-2021,Uttar Pradesh,9,Deoria,137,Rudrapur,1060,40177,4160,148000
01-04-2021,Uttar Pradesh,9,Deoria,137,Salempur,1061,37769,9077,174210
01-04-2021,Uttar Pradesh,9,Deoria,137,Tarkulwa,1062,15312,4903,104383
01-04-2021,Uttar Pradesh,9,Etah,138,Aliganj,1063,37141,0,220770
01-04-2021,Uttar Pradesh,9,Etah,138,Awagarh,1065,39291,10,127323
01-04-2021,Uttar Pradesh,9,Etah,138,Jaithara,1067,28219,16,183898
01-04-2021,Uttar Pradesh,9,Etah,138,Jalesar,1068,33708,1,131245
01-04-2021,Uttar Pradesh,9,Etah,138,Marehra,1070,27009,0,133384
01-04-2021,Uttar Pradesh,9,Etah,138,Nidhauli Kalan,1071,29821,6,180119
01-04-2021,Uttar Pradesh,9,Etah,138,Sakit,1074,32772,8,185702
01-04-2021,Uttar Pradesh,9,Etah,138,Shitalpur,1075,39264,0,217789
01-04-2021,Uttar Pradesh,9,Etawah,139,Badapura,1078,38387,8,126912
01-04-2021,Uttar Pradesh,9,Etawah,139,Basrehar,1079,45988,2,133712
01-04-2021,Uttar Pradesh,9,Etawah,139,Bharthana,1080,53504,1,131116
01-04-2021,Uttar Pradesh,9,Etawah,139,Chakkarnagar,1081,22513,10,66502
01-04-2021,Uttar Pradesh,9,Etawah,139,Jaswantnagar,1082,45852,0,135019
01-04-2021,Uttar Pradesh,9,Etawah,139,Mahewa,1083,86421,0,151296
01-04-2021,Uttar Pradesh,9,Etawah,139,Saifai,1084,25030,8,95239
01-04-2021,Uttar Pradesh,9,Etawah,139,Takha,1085,33027,37,108724
01-04-2021,Uttar Pradesh,9,Farrukhabad,141,Barahpur,1096,36507,17,140254
01-04-2021,Uttar Pradesh,9,Farrukhabad,141,Kamalganj,1098,45117,16,234375
01-04-2021,Uttar Pradesh,9,Farrukhabad,141,Kayamganj,1097,42961,29,165625
01-04-2021,Uttar Pradesh,9,Farrukhabad,141,Mohammadabad,1099,42151,12,219088
01-04-2021,Uttar Pradesh,9,Farrukhabad,141,Nawabganj,1100,33198,7,134474
01-04-2021,Uttar Pradesh,9,Farrukhabad,141,Rajepur,1101,20459,0,158623
01-04-2021,Uttar Pradesh,9,Farrukhabad,141,Shamsabad,1102,32724,74,161101
01-04-2021,Uttar Pradesh,9,Fatehpur,142,Airayan,1103,50210,0,140407
01-04-2021,Uttar Pradesh,9,Fatehpur,142,Amauli,1104,33562,0,135705
01-04-2021,Uttar Pradesh,9,Fatehpur,142,Asother,1105,32976,9,152854
01-04-2021,Uttar Pradesh,9,Fatehpur,142,Bahua,1106,53361,11,130711
01-04-2021,Uttar Pradesh,9,Fatehpur,142,Bhitaura,1107,58803,2,160913
01-04-2021,Uttar Pradesh,9,Fatehpur,142,Devmai,1108,32899,92,110320
01-04-2021,Uttar Pradesh,9,Fatehpur,142,Dhata,1109,61717,0,127881
01-04-2021,Uttar Pradesh,9,Fatehpur,142,Haswa,1110,63217,7,148624
01-04-2021,Uttar Pradesh,9,Fatehpur,142,Hathgaon,1111,51790,1,149869
01-04-2021,Uttar Pradesh,9,Fatehpur,142,Khajuha,1112,40812,6,153324
01-04-2021,Uttar Pradesh,9,Fatehpur,142,Malwan,1113,63419,177,164287
01-04-2021,Uttar Pradesh,9,Fatehpur,142,Teliyani,1114,47847,4,106697
