year,state_code,state_name,district_code,district_name,block_code,block_name,total_population,total_households,hh_non_farm_activities,total_shgs,total_shgs_accessed_bank_loans,total_hhs_mobilizedinto_pgs,anaemic_pregnant_women,anaemic_adolescent_girls,hh_kutcha_wall_roof,hhs_availing_benefits_PMUY,tot_area_irrigated,tot_area_unirrigated,num_vill_no_elec,num_vill_elec_1_4_hrs,num_vill_elec_4_8_hrs,num_vill_elec_8_12_hrs,num_vill_elec_mt_12_hrs,pop_all_weather_road,vill_all_weather_road,total_vill_rain_water_harvesting_system,total_bc_w_internet,total_villages,total_vill_survey_completed
2020,5,Uttarakhand,47,Chamoli,366,Dasholi,42452,9684,1985,357,100,392,111,132,1132,1464,719.66,2201,6,0,4,11,6,17300,35,24,16,121,116
2020,5,Uttarakhand,48,Champawat,376,Champawat,112982,23475,6115,469,261,671,107,67,2954,4879,1580.375,7829,25,0,6,46,25,72965,116,66,24,263,263
2020,5,Uttarakhand,47,Chamoli,372,Narayanbagar,34366,7517,1071,254,25,454,82,11,439,986,115.31,2839,3,0,2,34,3,16455,64,28,12,156,156
2020,5,Uttarakhand,50,Haridwar,389,Narsan,303188,47709,11741,321,116,710,280,896,2228,7177,11143.679999999998,1337,7,1,1,22,7,194145,77,22,16,121,121
2020,5,Uttarakhand,46,Bageshwar,363,Bageshwar,97399,22066,2706,290,82,283,187,194,3431,3570,2251.08643,5852,8,0,1,46,8,55773,200,89,46,478,466
2020,5,Uttarakhand,55,Tehri Garhwal,433,Thauldhar,51536,10012,832,186,79,189,366,2443,1998,883,467.476,6468,3,0,0,0,3,40570,107,152,9,161,161
2020,5,Uttarakhand,51,Nainital,394,Haldwani,117483,24184,9162,296,77,422,126,175,450,1997,7782.683000000001,1333,3,0,7,45,3,109817,199,4,25,212,212
2020,5,Uttarakhand,50,Haridwar,388,Laksar,191451,32806,7696,408,63,428,399,189,2061,10122,15003.946,984,0,0,0,35,0,148178,65,47,17,113,85
2020,5,Uttarakhand,49,Dehradun,380,Doiwala,210566,38312,16454,536,304,958,49,38,1178,1479,4640.737,1338,1,0,0,5,1,210476,54,11,13,56,56
2020,5,Uttarakhand,49,Dehradun,379,Chakrata,76279,9183,459,366,36,1049,173,275,2128,3371,1442.6262,5661,3,0,1,43,3,59580,116,32,10,156,156
2020,5,Uttarakhand,55,Tehri Garhwal,432,Pratapnagar,79402,15876,725,161,25,822,64,178,2421,3463,1214.0221,3823,1,5,4,20,1,40538,50,13,1,122,122
2020,5,Uttarakhand,51,Nainital,395,Kotabag,65695,13229,2304,696,398,395,92,43,1678,2374,7655.008999999999,2569,1,0,1,73,1,56829,135,11,46,166,166
2020,5,Uttarakhand,45,Almora,360,Syaldey,49416,10322,453,341,19,2515,10,8,416,2001,1213.3899999999999,8727,1,0,0,1,1,22915,66,75,7,195,195
2020,5,Uttarakhand,45,Almora,359,Sult,61498,13735,2677,311,51,273,205,92,2746,2445,717.8340000000001,10089,1,0,25,51,1,28557,102,122,11,259,254
2020,5,Uttarakhand,48,Champawat,375,Barakot,28174,5741,1475,117,7,126,25,10,521,1192,151.164,3865,3,0,1,24,3,17685,58,38,36,103,103
2020,5,Uttarakhand,45,Almora,352,Bhaisiya Chhana,30701,6344,894,222,62,193,79,92,86,893,479.15099999999995,2528,0,0,0,55,0,19038,50,30,3,98,96
2020,5,Uttarakhand,53,Pithoragarh,417,Gangolihat,80631,18040,1674,295,100,708,40,42,2873,5870,1585.04472,6124,6,1,9,89,6,30097,87,55,22,327,311
2020,5,Uttarakhand,52,Pauri Garhwal,409,Pokhra,21832,5125,504,96,9,33,69,72,978,904,428.65180000000004,3458,7,0,0,10,7,13241,76,92,24,139,139
2020,5,Uttarakhand,53,Pithoragarh,419,Munakot,71504,11762,1628,401,122,1293,31,59,667,2273,1218.0320000000002,4323,1,0,6,42,1,54989,82,33,12,177,168
2020,5,Uttarakhand,49,Dehradun,383,Sahaspur,138590,27035,11109,426,125,172,135,16,1295,1503,2251.4480000000003,2260,0,2,1,12,0,101263,78,8,21,91,91
2020,5,Uttarakhand,55,Tehri Garhwal,430,Kirtinagar,59457,13830,2671,236,15,231,228,555,1581,1597,862.9000000000001,4579,4,0,1,58,4,42849,119,9,17,182,182
2020,5,Uttarakhand,51,Nainital,392,Bhimtal,51031,10405,2590,280,101,217,27,42,671,1088,792.1100000000001,2298,0,0,0,26,0,39697,65,29,12,102,102
2020,5,Uttarakhand,45,Almora,355,Dhauladevi,74073,14441,1583,429,114,451,152,215,2299,2803,2074.109,11509,1,0,2,118,1,37299,99,112,10,232,232
2020,5,Uttarakhand,53,Pithoragarh,421,Pithoragarh,60658,14465,4001,185,38,484,26,22,694,2008,975.384,3945,0,0,0,19,0,23542,47,17,10,159,153
2020,5,Uttarakhand,45,Almora,358,Lamgara,61796,11404,1513,302,136,1052,104,179,921,2928,1043.019,6967,1,0,7,77,1,42353,136,133,9,219,215
2020,5,Uttarakhand,50,Haridwar,387,Khanpur,97768,11527,2382,233,35,492,404,1817,1295,2182,6720.01,2084,2,0,0,3,2,86425,38,8,5,53,53
2020,5,Uttarakhand,54,Rudra Prayag,422,Augustmuni,117091,25900,4520,591,93,1470,98,38,3735,3203,1160.701,9288,8,1,0,96,8,80407,195,57,17,353,352
2020,5,Uttarakhand,57,Uttar Kashi,441,Bhatwari,57053,14210,1755,501,131,1516,184,102,877,1947,722.939,3616,0,0,2,9,0,29022,49,21,23,94,94
2020,5,Uttarakhand,47,Chamoli,374,Tharali,40747,7321,1527,526,44,1775,47,28,677,1085,119.06,2276,1,0,1,49,1,23521,30,32,8,86,86
2020,5,Uttarakhand,49,Dehradun,382,Raipur,29751,5632,838,338,102,182,12,9,480,561,451.64700000000005,1582,1,0,2,15,1,14664,37,20,1,69,69
2020,5,Uttarakhand,53,Pithoragarh,415,Dharchula,73090,15805,1887,585,374,1191,37,52,950,1407,729.45,4287,18,1,3,34,18,26636,22,5,6,74,71
2020,5,Uttarakhand,52,Pauri Garhwal,400,Duggada,24505,5990,1040,324,82,447,86,75,671,1051,493.956,3406,1,0,0,3,1,8604,49,99,20,223,223
2020,5,Uttarakhand,55,Tehri Garhwal,428,Jakhnidhar,57658,12533,1393,237,22,103,58,79,1885,1793,819.2675999999999,6032,2,0,0,0,2,48274,121,25,22,149,148
2020,5,Uttarakhand,55,Tehri Garhwal,427,Deoprayag,62996,13621,1761,268,25,439,147,371,1767,1458,548.2527,7620,3,0,0,44,3,44405,147,43,27,233,227
2020,5,Uttarakhand,47,Chamoli,367,Dewal,26986,6582,1355,330,85,281,89,342,417,971,67.126,1842,5,0,15,26,5,7929,15,1,5,75,75
2020,5,Uttarakhand,55,Tehri Garhwal,425,Bhilangna,144117,25968,2191,330,62,435,569,891,3071,4004,3071.661,6263,10,0,4,81,10,67345,109,22,10,264,263
2020,5,Uttarakhand,55,Tehri Garhwal,426,Chamba,97478,11967,1600,379,35,756,3,0,2752,883,782.019,6731,4,0,1,46,4,76964,115,46,1,219,219
2020,5,Uttarakhand,57,Uttar Kashi,444,Mori,50432,9915,804,329,110,661,219,414,3047,2822,949.8598000000002,3853,5,7,23,42,5,18083,28,7,1,92,92
2020,5,Uttarakhand,51,Nainital,396,Okhalkanda,54577,9096,672,146,14,163,9,10,623,728,407.88899999999995,6258,2,0,1,74,2,39362,65,1,8,103,102
2020,5,Uttarakhand,56,Udam Singh Nagar,434,Bajpur,166797,30812,13328,426,180,739,153,40,3073,7909,16344.072599999998,988,0,0,0,0,0,162883,103,28,37,111,110
2020,5,Uttarakhand,52,Pauri Garhwal,407,Pabau,34861,8172,1477,307,126,581,78,18,605,1135,261.57507999999996,4267,3,0,0,14,3,26140,102,103,28,155,155
2020,5,Uttarakhand,55,Tehri Garhwal,429,Jaunpur,93111,16014,802,340,40,2046,187,374,1769,3463,4263.3701,34480,7,6,25,65,7,41491,108,29,32,260,258
2020,5,Uttarakhand,54,Rudra Prayag,424,Ukhimath,56794,11168,932,649,301,1444,61,57,812,1501,51.748,2748,5,0,1,20,5,30509,61,33,16,140,139
2020,5,Uttarakhand,50,Haridwar,386,Bhagwanpur,295430,45006,14454,893,303,88,406,1356,5160,14175,18152.462999999996,3477,2,0,0,2,2,264649,73,35,13,83,83
2020,5,Uttarakhand,48,Champawat,378,Pati,65495,13612,2703,281,104,384,146,155,2009,3016,1120.266,6095,2,1,9,23,2,26431,56,48,21,165,165
2020,5,Uttarakhand,55,Tehri Garhwal,431,Narendra Nagar,82020,15859,2937,483,47,421,113,76,1226,2075,1215.8449999999998,6568,2,0,2,49,2,58246,135,40,4,211,211
2020,5,Uttarakhand,45,Almora,353,Bhikiyasain,28142,7452,947,181,45,699,26,4,470,1628,372.487,8113,9,0,0,12,9,14081,73,43,8,197,193
2020,5,Uttarakhand,57,Uttar Kashi,442,Chinyalisaur,55859,11551,1015,371,95,1371,57,75,623,2777,760.805,4214,0,0,1,11,0,43694,70,18,17,98,98
2020,5,Uttarakhand,52,Pauri Garhwal,408,Pauri,25636,6333,1152,350,51,197,19,0,441,911,397.45799999999997,4175,23,0,0,18,23,18223,101,10,8,208,208
2020,5,Uttarakhand,53,Pithoragarh,416,Didihat,38408,8677,1185,147,85,150,80,99,547,1667,1426.0435,4073,1,0,2,15,1,16684,44,57,6,167,160
2020,5,Uttarakhand,56,Udam Singh Nagar,436,Jaspur,157815,29981,12218,552,157,251,340,170,2677,12546,12595.6,892,0,0,0,13,0,145247,90,42,16,99,96
2020,5,Uttarakhand,52,Pauri Garhwal,405,Kot,25122,6914,1014,196,51,173,29,37,1903,1241,387.702,3526,13,1,6,51,13,13395,111,40,15,265,265
2020,5,Uttarakhand,47,Chamoli,369,Ghat,50186,11133,1580,235,48,306,97,30,1206,701,463.45500000000004,2777,8,0,2,29,8,15489,26,5,11,98,98
2020,5,Uttarakhand,47,Chamoli,371,Karnaprayag,43741,10297,1313,582,231,686,152,396,2206,1114,688.2259999999999,5788,7,0,4,38,7,27948,113,51,8,211,211
2020,5,Uttarakhand,57,Uttar Kashi,443,Dunda,140364,19758,3782,382,69,1045,196,157,1012,3525,1411.1638900000003,4250,0,0,1,44,0,125465,93,9,14,129,129
2020,5,Uttarakhand,57,Uttar Kashi,445,Naugaon,77008,15655,2166,241,20,147,81,255,3387,3454,804.1220000000001,6553,1,0,7,73,1,40388,72,28,5,179,179
2020,5,Uttarakhand,46,Bageshwar,365,Kapkote,85130,19165,2320,409,73,357,112,79,1308,3700,1747.2175000000002,8767,9,0,11,81,9,46979,101,47,11,209,203
2020,5,Uttarakhand,56,Udam Singh Nagar,437,Kashipur,89050,18148,6505,659,172,652,174,182,1364,4399,6012.082300000001,1135,0,0,4,30,0,69955,40,10,12,60,60
2020,5,Uttarakhand,52,Pauri Garhwal,403,Kaljikhal,29190,7849,2105,286,31,1292,35,55,1334,1502,901.694,6469,19,0,0,47,19,17498,122,56,8,281,281
2020,5,Uttarakhand,48,Champawat,377,Lohaghat,54393,11683,2340,480,108,288,83,30,2247,1876,533.057,5981,6,0,6,26,6,31092,70,30,17,154,154
2020,5,Uttarakhand,56,Udam Singh Nagar,440,Sitarganj,221087,36663,9747,1154,531,3477,438,369,6642,9009,22397.305800000002,1549,1,0,7,30,1,189285,97,81,17,124,123
2020,5,Uttarakhand,49,Dehradun,384,Vikasnagar,214772,35475,17383,673,245,409,366,8,3441,11283,5899.625000000001,3862,0,0,1,8,0,156938,51,18,14,70,70
2020,5,Uttarakhand,52,Pauri Garhwal,411,Thalisain,72486,13095,806,568,251,436,52,40,3217,2976,675.2565300000001,6988,9,0,1,27,9,36073,88,45,8,219,219
2020,5,Uttarakhand,46,Bageshwar,364,Garur,107895,16393,1191,114,20,484,150,201,1666,2002,1872.9859999999999,4333,0,0,1,2,0,86079,103,11,8,189,184
2020,5,Uttarakhand,50,Haridwar,385,Bahadrabad,498097,115308,42507,738,102,363,1257,2378,4845,19589,23912.918999999998,3288,1,0,0,4,1,485376,103,51,57,129,114
2020,5,Uttarakhand,57,Uttar Kashi,446,Purola,33951,7329,810,168,30,235,84,41,1099,1712,1121.118,2048,0,0,0,17,0,25112,46,32,10,76,76
2020,5,Uttarakhand,56,Udam Singh Nagar,435,Gadarpur,163372,32050,12298,630,160,476,348,629,4084,7725,14297.935,1331,0,0,3,40,0,111347,41,20,16,67,67
2020,5,Uttarakhand,47,Chamoli,373,Pokhari,37611,9466,1128,528,61,1064,216,169,1071,1220,1960.69214,3359,2,0,0,25,2,12531,37,26,10,128,128
2020,5,Uttarakhand,50,Haridwar,390,Roorkee,297375,48132,26732,491,51,1067,1418,1569,2021,14648,11683.296999999999,665,5,0,0,15,5,270168,77,56,54,100,100
2020,5,Uttarakhand,56,Udam Singh Nagar,439,Rudrapur,139432,28015,12029,442,148,1018,495,312,2574,6624,8824.659300000001,2442,0,1,0,23,0,99421,47,29,13,71,70
2020,5,Uttarakhand,56,Udam Singh Nagar,438,Khatima,215607,34546,3876,963,206,889,231,1423,2524,5410,15120.646390000002,785,0,0,1,62,0,177121,64,65,30,86,86
2020,5,Uttarakhand,51,Nainital,393,Dhari,33329,6171,457,257,54,159,5,0,537,798,234.313,2629,1,0,0,14,1,22034,30,20,10,50,50
2020,5,Uttarakhand,47,Chamoli,370,Joshimath,33372,9995,1229,500,179,323,53,46,794,657,95.82400000000001,2785,6,1,6,11,6,18363,33,17,15,97,97
2020,1,Jammu And Kashmir,1,Anantnag,1,Achabal,99187,13830,1810,50,40,40,190,233,1445,2272,1992.6100000000001,882,0,1,12,19,0,70476,30,0,10,37,35
2020,1,Jammu And Kashmir,1,Anantnag,2,Breng,83838,14811,3345,55,28,101,336,469,1506,3616,715.8,1354,0,3,20,8,0,55929,22,4,2,32,32
2020,1,Jammu And Kashmir,1,Anantnag,3,Dachnipora,89547,13276,1329,29,5,15,180,194,852,4020,4689.070300000001,2346,0,1,9,21,0,72740,30,4,3,34,34
2020,1,Jammu And Kashmir,622,Kulgam,4,Devsar,61820,10911,2808,161,16,108,101,171,837,1925,1930.68,767,0,2,11,19,0,61820,35,4,5,35,35
2020,1,Jammu And Kashmir,622,Kulgam,5,D.H. Pora,48642,8276,1236,100,19,16,92,227,1217,3247,651.91,1490,0,8,17,1,0,33305,18,0,4,28,26
2020,1,Jammu And Kashmir,1,Anantnag,6,Khoveripora,101726,15890,2607,499,248,1362,452,1213,2123,4175,4797.568,2345,0,12,28,5,0,71047,35,5,5,49,46
2020,1,Jammu And Kashmir,622,Kulgam,7,Kulgam,58964,10740,2062,135,70,213,126,58,735,5382,2768.65,1258,0,0,21,24,0,58964,45,5,4,45,45
2020,1,Jammu And Kashmir,622,Kulgam,8,Pahloo,36772,6439,764,106,8,108,63,146,572,1858,1852.1,1278,0,0,11,4,0,36772,19,3,1,19,19
2020,1,Jammu And Kashmir,622,Kulgam,9,Qaimoh,58074,10136,2604,241,17,23,135,167,738,3124,2168.615,363,0,3,8,22,0,56903,31,0,7,34,33
2020,1,Jammu And Kashmir,1,Anantnag,11,Shahabad,65940,9706,2203,299,79,217,131,83,811,3248,1350.0,568,0,1,8,16,0,45996,20,1,5,26,26
2020,1,Jammu And Kashmir,1,Anantnag,12,Shangus,55185,9851,2074,11,5,32,101,130,1311,1009,1107.0,782,0,2,15,3,0,51535,19,3,8,20,20
2020,1,Jammu And Kashmir,2,Budgam,13,B.K.Pora,91240,13763,3475,21,5,3,48,23,323,2380,1644.6,881,0,0,31,17,0,88708,46,5,10,48,48
2020,1,Jammu And Kashmir,2,Budgam,14,Badgam,70239,11667,1813,63,36,442,124,66,532,2225,2786.05,878,0,11,3,27,0,61497,48,5,1,55,55
2020,1,Jammu And Kashmir,2,Budgam,15,Beerwah,66917,10236,1308,93,59,62,164,460,650,1456,1847.06,920,0,17,11,11,0,58679,31,1,5,41,41
2020,1,Jammu And Kashmir,2,Budgam,16,Chadoora,62392,10774,1968,58,39,110,66,8,596,1034,2292.5,706,0,0,38,5,0,62192,43,0,0,44,44
2020,1,Jammu And Kashmir,2,Budgam,17,Khag,84425,14230,1376,271,46,192,98,420,2146,1531,13454.990000000002,1776,0,17,18,8,0,72719,38,8,8,45,45
2020,1,Jammu And Kashmir,2,Budgam,18,Khan-Sahib,67267,9994,1842,137,29,31,0,0,840,873,2288.1,1172,0,5,26,18,0,43591,31,0,8,54,49
2020,1,Jammu And Kashmir,2,Budgam,19,Nagam,33866,5020,842,4,0,0,0,0,183,35,1415.0,1407,0,0,4,18,0,33701,21,1,0,22,22
2020,1,Jammu And Kashmir,2,Budgam,20,Narbal,34614,4799,776,84,15,82,63,62,264,1360,667.0,324,0,0,1,17,0,28366,16,0,8,18,18
2020,1,Jammu And Kashmir,623,Bandipora,21,Bandipora,88510,12956,1385,482,34,20,50,10,611,20,44.0,224,0,1,25,3,0,55758,18,0,6,33,29
2020,1,Jammu And Kashmir,3,Baramulla,22,Baramulla,60547,8547,1105,171,98,148,109,288,1061,1768,664.51,2264,0,2,6,15,0,54968,20,2,3,23,23
2020,1,Jammu And Kashmir,3,Baramulla,23,Boniyar,31802,6525,1328,104,13,134,98,50,1298,2167,650.6500000000001,330,0,0,4,21,0,12822,12,1,2,25,25
2020,1,Jammu And Kashmir,623,Bandipora,25,Hajin,78592,9965,1263,191,4,21,54,28,414,0,1222.8,234,0,0,20,0,0,50291,13,0,2,25,20
2020,1,Jammu And Kashmir,3,Baramulla,26,Kunzer,31127,5590,800,257,25,1,20,32,440,520,1348.0825,239,0,1,17,3,0,26676,21,0,0,25,25
2020,1,Jammu And Kashmir,3,Baramulla,27,Pattan,125278,17086,2460,325,104,438,373,727,1051,5532,1317.3100000000002,1640,0,1,21,26,0,110232,42,4,0,49,49
2020,1,Jammu And Kashmir,3,Baramulla,28,Rafiabad,46000,5705,1150,163,25,176,61,39,603,1869,896.12,855,0,4,20,4,0,46000,28,2,1,28,28
2020,1,Jammu And Kashmir,3,Baramulla,29,Rohama,64675,7909,2042,85,18,155,103,163,958,2397,1674.8899999999999,1196,0,7,19,2,0,64572,27,1,5,28,28
2020,1,Jammu And Kashmir,3,Baramulla,30,Singhpora,78284,10446,3469,240,185,311,220,456,1207,2951,2531.0,655,0,10,12,3,0,38725,12,0,3,26,26
2020,1,Jammu And Kashmir,3,Baramulla,31,Sopore,34773,4946,694,169,3,257,28,130,785,626,801.59,189,0,0,4,7,0,31545,10,1,1,11,11
2020,1,Jammu And Kashmir,623,Bandipora,32,Sumbal,26367,4939,1598,89,34,12,72,2,292,110,309.8,71,0,4,5,1,0,19847,7,0,1,10,10
2020,1,Jammu And Kashmir,3,Baramulla,33,Tangmarag,58989,6709,1487,73,18,283,109,498,1092,2227,700.52,531,0,4,27,3,0,55458,33,5,4,37,37
2020,1,Jammu And Kashmir,3,Baramulla,34,Uri,35222,6478,1547,21,0,0,140,83,2104,1800,127.89000000000001,927,0,3,7,8,0,3147,2,0,0,18,18
2020,1,Jammu And Kashmir,3,Baramulla,35,Wagoora,89821,13779,2985,436,281,185,67,1029,1023,3972,1619.317,3841,1,5,22,21,1,80998,45,0,3,52,52
2020,1,Jammu And Kashmir,3,Baramulla,36,Zaingeer,77172,11275,2267,51,22,110,280,233,1185,4740,2117.82,1306,0,9,14,4,0,77172,27,1,4,27,27
2020,1,Jammu And Kashmir,4,Doda,37,Assar,18896,4050,644,0,0,0,97,84,2068,1001,352.07,1559,1,0,3,3,1,4246,2,4,0,16,13
2020,1,Jammu And Kashmir,621,Ramban,38,Banihal,71153,12009,2918,19,5,70,251,509,4233,4620,1291.35,3280,0,5,7,11,0,45353,17,5,2,26,26
2020,1,Jammu And Kashmir,4,Doda,39,Bhaderwah,45993,9004,1810,525,282,666,120,117,2210,1866,915.99,2042,0,0,19,43,0,22238,31,7,7,77,75
2020,1,Jammu And Kashmir,4,Doda,40,Bhagwah,42120,7710,659,7,0,2,49,74,3859,2727,182.48000000000002,2728,3,3,2,9,3,5911,3,4,1,18,18
2020,1,Jammu And Kashmir,4,Doda,41,Bhalessa(Gandoh),906,285,190,0,0,30,10,0,19,12,56.0,12,0,0,1,0,0,0,0,1,0,25,1
2020,1,Jammu And Kashmir,620,Kishtwar,42,Dachhan,24182,5612,1212,16,3,1,42,30,556,2215,685.8,531,0,2,2,2,0,0,0,3,0,9,9
2020,1,Jammu And Kashmir,4,Doda,43,Doda,42190,8720,849,0,0,0,47,35,4041,2145,439.98,1202,2,1,2,24,2,15416,8,16,0,33,31
2020,1,Jammu And Kashmir,620,Kishtwar,44,Drabshalla,39407,9298,1894,5,0,0,90,34,4216,2290,178.72,1378,2,2,7,20,2,15246,13,1,3,43,43
2020,1,Jammu And Kashmir,4,Doda,45,Gundana,56362,7877,2551,220,124,77,69,99,3880,3227,5356.589000000001,10148,0,0,3,18,0,31271,6,13,1,21,21
2020,1,Jammu And Kashmir,620,Kishtwar,46,Inderwal,21105,5485,151,0,0,0,24,108,2975,1172,620.1700000000001,1463,1,0,2,7,1,8981,6,0,1,12,12
2020,1,Jammu And Kashmir,620,Kishtwar,47,Kishtwar,35755,7491,1055,124,90,653,40,2,216,598,247.44,1007,0,0,0,4,0,33775,12,2,8,13,13
2020,1,Jammu And Kashmir,4,Doda,48,Marmat,24316,5739,991,47,37,2,58,15,2495,1267,329.59999999999997,4163,0,0,2,12,0,8231,5,3,0,14,14
2020,1,Jammu And Kashmir,620,Kishtwar,49,Marwah,19086,5364,75,0,0,0,13,2,1360,60,393.50000000000006,1039,6,8,0,0,6,1642,1,0,0,14,14
2020,1,Jammu And Kashmir,620,Kishtwar,50,Nagseni,21218,5365,0,86,68,213,4,30,3035,956,240.58,1889,0,0,2,7,0,4076,2,5,2,20,20
2020,1,Jammu And Kashmir,620,Kishtwar,51,Padder,24789,5759,359,113,46,4,37,50,3438,2291,1773.54,1177,9,0,2,15,9,8770,9,5,1,32,32
2020,1,Jammu And Kashmir,621,Ramban,52,Ramban,60891,12818,3248,5,5,5,72,131,3778,2977,1525.44,1813,1,3,14,14,1,7842,5,6,0,33,32
2020,1,Jammu And Kashmir,621,Ramban,53,Ramsoo,45670,9385,1182,267,234,2,157,104,3762,1042,264.5,1023,6,0,6,5,6,8316,4,0,0,17,17
2020,1,Jammu And Kashmir,4,Doda,54,Thathri,19704,3339,473,37,26,41,113,190,1118,1177,211.76,957,1,0,1,17,1,6324,5,12,2,24,20
2020,1,Jammu And Kashmir,620,Kishtwar,55,Warwan,8527,1577,21,0,0,0,8,0,269,436,257.8,56,1,10,0,0,1,0,0,0,0,11,11
2020,1,Jammu And Kashmir,5,Jammu,56,Akhnoor,61008,13166,3595,132,76,424,60,180,1138,2205,1149.94,4570,2,0,1,20,2,46167,29,11,1,37,37
2020,1,Jammu And Kashmir,5,Jammu,57,Bhalwal,108034,18460,2900,282,97,115,63,463,564,2132,1409.05,5118,0,1,3,12,0,90984,25,14,7,35,35
2020,1,Jammu And Kashmir,5,Jammu,58,Bishnah,94786,20945,4611,547,366,1680,135,225,889,2778,6581.683,1647,2,1,5,55,2,92247,80,13,4,84,84
2020,1,Jammu And Kashmir,5,Jammu,59,Dansal,39680,7918,1001,497,330,342,93,26,1941,2693,1567.6100000000001,11197,0,0,6,18,0,33840,34,13,4,54,54
2020,1,Jammu And Kashmir,5,Jammu,60,Khour,66132,15013,2515,32,13,0,90,100,1252,1431,4460.71,2921,6,0,0,18,6,57468,43,7,0,58,58
2020,1,Jammu And Kashmir,5,Jammu,61,Marh,87928,17504,3738,284,105,10,109,45,1210,2488,15034.779999999999,1795,6,6,4,59,6,81013,73,1,6,96,96
2020,1,Jammu And Kashmir,624,Samba,62,Purmandal,41344,7869,4437,53,18,0,35,19,126,638,396.925,1635,0,0,0,11,0,41344,19,12,3,19,19
2020,1,Jammu And Kashmir,5,Jammu,63,R.S.Pura,59636,12302,2210,2,1,1,229,800,776,1924,11469.156,1620,2,0,2,44,2,57794,48,7,15,59,59
2020,1,Jammu And Kashmir,624,Samba,64,Samba,53029,11293,3566,157,75,181,7,0,331,895,2352.8,2507,1,0,1,32,1,26891,21,15,0,48,48
2020,1,Jammu And Kashmir,5,Jammu,65,Satwari,66094,15312,9042,10,2,50,55,25,325,612,448.06,1544,1,0,1,10,1,48187,16,3,7,21,19
2020,1,Jammu And Kashmir,624,Samba,66,Vijaypur,52904,8767,2038,54,32,8,89,77,255,778,2221.51,7290,1,0,2,31,1,46914,33,13,5,43,43
2020,1,Jammu And Kashmir,7,Kathua,74,Bani,33252,5515,541,120,41,129,240,766,1628,1286,167.10999999999999,2687,1,4,12,4,1,2302,2,0,0,21,21
2020,1,Jammu And Kashmir,7,Kathua,75,Barnoti,78058,15476,4289,252,8,833,40,17,2071,5384,2882.25,3345,1,1,3,39,1,61356,54,25,4,68,68
2020,1,Jammu And Kashmir,7,Kathua,76,Basohli,25592,6025,286,219,195,178,43,225,815,255,252.0,2098,1,0,1,4,1,20718,8,0,1,11,11
2020,1,Jammu And Kashmir,7,Kathua,77,Billawar,41353,10117,1576,0,0,0,59,126,1446,2963,861.27,2903,1,0,0,8,1,26184,11,4,1,18,18
2020,1,Jammu And Kashmir,7,Kathua,78,Duggan,21330,4233,389,39,1,6,62,141,1451,734,262.8,1241,2,0,8,4,2,0,0,0,1,14,14
2020,1,Jammu And Kashmir,624,Samba,79,Ghagwal,29433,5643,1169,334,305,21,5,8,224,597,430.0,1517,1,0,3,11,1,29431,27,13,8,29,29
2020,1,Jammu And Kashmir,7,Kathua,80,Hiranagar,56150,7578,2225,1,1,25,24,70,557,1010,1917.6999999999998,1873,0,0,6,49,0,54614,51,4,4,58,58
2020,1,Jammu And Kashmir,7,Kathua,81,Kathua,47595,9139,3586,1,0,0,36,45,771,1669,1237.47,2976,3,0,0,25,3,33985,29,3,0,50,50
2020,1,Jammu And Kashmir,7,Kathua,82,Lohai-Malhar,20072,3282,431,1,0,0,0,0,1161,866,109.0,1505,0,0,0,2,0,18512,8,1,0,9,9
2020,1,Jammu And Kashmir,8,Kupwara,83,Kalarooch,61936,7650,2094,235,79,40,68,87,2763,3056,728.27,443,1,8,8,2,1,32305,12,4,2,19,19
2020,1,Jammu And Kashmir,8,Kupwara,84,Kralpora,55432,6668,980,3,2,0,101,50,1106,1873,1279.3500000000001,668,0,2,10,9,0,40217,16,5,2,21,21
2020,1,Jammu And Kashmir,8,Kupwara,85,Kupwara,77112,8085,1586,128,117,160,129,333,1171,1367,1592.0,222,0,7,14,4,0,25351,10,1,0,25,25
2020,1,Jammu And Kashmir,8,Kupwara,86,Langate,20703,2900,458,1,0,12,50,65,484,206,608.29,608,0,0,14,1,0,20703,15,1,0,15,15
2020,1,Jammu And Kashmir,8,Kupwara,87,Rajwar,41424,6497,1418,22,0,0,48,351,2218,2278,822.32,2326,0,3,16,4,0,41424,23,9,1,23,23
2020,1,Jammu And Kashmir,8,Kupwara,88,Ramhal,27384,3971,857,50,35,70,104,219,970,1410,881.6500000000001,1326,0,7,11,0,0,25374,16,6,1,18,18
2020,1,Jammu And Kashmir,8,Kupwara,89,Sogam,99652,13003,2411,239,97,171,451,1568,2743,4445,1996.16,1173,0,12,24,1,0,79894,28,21,1,37,37
2020,1,Jammu And Kashmir,8,Kupwara,90,Tangdar,36998,6579,2037,2,1,0,192,1694,1918,1715,729.56,827,0,7,5,9,0,32397,17,2,3,21,21
2020,1,Jammu And Kashmir,8,Kupwara,91,Teetwal,28245,5010,1437,10,10,0,118,215,1732,1111,322.87,678,1,4,7,16,1,18062,15,9,1,28,28
2020,1,Jammu And Kashmir,8,Kupwara,92,Trehgam,36516,4938,1051,47,21,28,92,128,533,1767,699.5,341,0,0,10,4,0,36516,14,1,5,14,14
2020,1,Jammu And Kashmir,8,Kupwara,93,Wavoora,75099,10333,2477,191,151,350,254,281,1983,3449,3253.8599999999997,1454,0,8,23,1,0,54746,25,3,5,32,32
